Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220713\VL_CU_SMPS_CADR_Smoke_Background_SCAN3.S82,
AIM Version,10.3.1.0
Classifier Model,3082       ,Classifier S/N,3082021905001   ,Classifier Firmware Version,2.60
Neutralizer Model,3088,Neutralizer S/N,3088011906004
Impactor (cm),0.071,Impactor S/N,7100764
DMA Model,3081,DMA S/N,3081A1903007
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3750,Detector S/N,3750190603,Nano Enhancer , None
Detector Sample Flow (L/min),1.00,Detector Inlet Flow (L/min),1.00
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),25.40
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Units,Concentration (DW)
Weight,Mass
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
 16.8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 17.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 18.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 18.8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 19.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 20.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 20.9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 21.7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 22.5,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 23.3,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 24.1,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 25.0,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 25.9,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 26.9,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 27.9,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000
 28.9,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000
 30.0,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
 31.1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
 32.2,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
 33.4,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001
 34.6,0.000,0.000,0.000,0.000,0.000,0.001,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001
 35.9,0.000,0.000,0.000,0.000,0.000,0.001,0.005,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002
 37.2,0.000,0.000,0.000,0.000,0.000,0.001,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002
 38.5,0.000,0.000,0.000,0.000,0.000,0.001,0.008,0.008,0.008,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003
 40.0,0.000,0.000,0.000,0.000,0.000,0.002,0.009,0.010,0.009,0.009,0.008,0.007,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.004,0.005,0.004,0.004,0.004,0.004,0.004
 41.4,0.000,0.000,0.000,0.000,0.000,0.002,0.011,0.012,0.011,0.010,0.010,0.010,0.008,0.008,0.008,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.005,0.004,0.004
 42.9,0.000,0.000,0.000,0.000,0.000,0.002,0.013,0.014,0.013,0.013,0.012,0.011,0.010,0.010,0.010,0.009,0.008,0.008,0.008,0.007,0.007,0.006,0.006,0.006,0.006,0.005
 44.5,0.000,0.000,0.000,0.000,0.000,0.002,0.016,0.017,0.016,0.015,0.014,0.014,0.013,0.012,0.011,0.011,0.010,0.010,0.009,0.009,0.008,0.008,0.007,0.007,0.007,0.006
 46.1,0.000,0.000,0.000,0.000,0.000,0.003,0.019,0.020,0.019,0.018,0.017,0.016,0.015,0.015,0.014,0.013,0.013,0.011,0.011,0.010,0.010,0.009,0.008,0.009,0.009,0.008
 47.8,0.000,0.000,0.000,0.000,0.000,0.003,0.023,0.024,0.022,0.022,0.020,0.019,0.019,0.018,0.016,0.016,0.015,0.015,0.014,0.013,0.012,0.012,0.011,0.011,0.010,0.010
 49.6,0.000,0.000,0.000,0.000,0.000,0.004,0.028,0.029,0.028,0.027,0.025,0.025,0.022,0.021,0.021,0.019,0.019,0.018,0.017,0.017,0.016,0.015,0.015,0.014,0.013,0.012
 51.4,0.000,0.000,0.000,0.000,0.000,0.005,0.032,0.035,0.033,0.032,0.030,0.030,0.028,0.026,0.025,0.024,0.022,0.021,0.021,0.020,0.019,0.018,0.018,0.016,0.016,0.015
 53.3,0.000,0.000,0.000,0.000,0.000,0.006,0.040,0.041,0.041,0.038,0.036,0.035,0.033,0.030,0.031,0.029,0.028,0.026,0.026,0.024,0.023,0.022,0.022,0.020,0.019,0.020
 55.2,0.000,0.000,0.000,0.000,0.000,0.007,0.048,0.049,0.048,0.046,0.043,0.043,0.039,0.038,0.036,0.035,0.032,0.031,0.030,0.029,0.029,0.027,0.027,0.024,0.024,0.024
 57.3,0.000,0.000,0.000,0.000,0.000,0.008,0.058,0.059,0.057,0.055,0.052,0.050,0.048,0.046,0.044,0.042,0.038,0.040,0.038,0.035,0.034,0.033,0.031,0.028,0.031,0.029
 59.4,0.001,0.000,0.000,0.000,0.000,0.010,0.067,0.068,0.068,0.065,0.063,0.059,0.058,0.056,0.053,0.051,0.050,0.047,0.044,0.044,0.042,0.041,0.039,0.036,0.037,0.035
 61.5,0.001,0.000,0.000,0.000,0.000,0.012,0.082,0.081,0.081,0.079,0.075,0.073,0.070,0.066,0.065,0.061,0.060,0.054,0.051,0.054,0.051,0.050,0.047,0.045,0.043,0.040
 63.8,0.001,0.000,0.000,0.000,0.000,0.015,0.099,0.098,0.097,0.094,0.090,0.085,0.082,0.081,0.076,0.073,0.070,0.069,0.066,0.061,0.063,0.059,0.057,0.056,0.054,0.050
 66.1,0.001,0.000,0.000,0.000,0.000,0.019,0.119,0.116,0.116,0.113,0.108,0.104,0.099,0.094,0.090,0.088,0.086,0.080,0.080,0.075,0.072,0.070,0.068,0.065,0.065,0.061
 68.5,0.001,0.001,0.000,0.000,0.000,0.026,0.141,0.140,0.137,0.130,0.124,0.123,0.118,0.113,0.108,0.105,0.104,0.100,0.094,0.091,0.090,0.085,0.082,0.077,0.077,0.073
 71.0,0.001,0.000,0.000,0.000,0.000,0.031,0.159,0.158,0.154,0.152,0.147,0.134,0.132,0.127,0.124,0.117,0.117,0.111,0.110,0.102,0.101,0.097,0.095,0.088,0.088,0.082
 73.7,0.001,0.001,0.001,0.000,0.000,0.035,0.181,0.178,0.172,0.172,0.163,0.153,0.150,0.144,0.141,0.135,0.134,0.129,0.121,0.115,0.109,0.110,0.105,0.099,0.101,0.095
 76.4,0.001,0.001,0.001,0.000,0.000,0.041,0.211,0.210,0.206,0.197,0.193,0.183,0.175,0.170,0.164,0.157,0.157,0.153,0.146,0.141,0.137,0.131,0.131,0.120,0.121,0.113
 79.1,0.002,0.001,0.000,0.000,0.000,0.052,0.240,0.249,0.234,0.237,0.223,0.216,0.206,0.207,0.201,0.184,0.185,0.180,0.176,0.168,0.162,0.152,0.149,0.144,0.142,0.137
 82.0,0.002,0.001,0.000,0.000,0.000,0.057,0.282,0.290,0.275,0.270,0.266,0.252,0.248,0.240,0.232,0.215,0.217,0.209,0.200,0.200,0.186,0.185,0.180,0.173,0.162,0.165
 85.1,0.003,0.001,0.000,0.000,0.000,0.069,0.334,0.332,0.324,0.310,0.300,0.294,0.282,0.276,0.266,0.260,0.256,0.248,0.242,0.234,0.225,0.211,0.207,0.209,0.195,0.190
 88.2,0.003,0.001,0.001,0.000,0.000,0.087,0.390,0.390,0.384,0.365,0.355,0.355,0.342,0.320,0.320,0.312,0.303,0.288,0.290,0.265,0.260,0.250,0.249,0.238,0.229,0.233
 91.4,0.003,0.002,0.001,0.000,0.000,0.102,0.456,0.451,0.447,0.429,0.425,0.411,0.386,0.381,0.366,0.360,0.350,0.340,0.328,0.313,0.307,0.291,0.295,0.281,0.272,0.268
 94.7,0.003,0.002,0.001,0.001,0.000,0.118,0.527,0.529,0.505,0.501,0.480,0.469,0.446,0.443,0.429,0.422,0.405,0.393,0.390,0.370,0.363,0.335,0.333,0.321,0.315,0.311
 98.2,0.004,0.002,0.001,0.000,0.000,0.145,0.608,0.614,0.597,0.577,0.564,0.541,0.529,0.505,0.498,0.483,0.464,0.464,0.446,0.429,0.414,0.403,0.394,0.370,0.366,0.365
101.8,0.005,0.003,0.002,0.001,0.001,0.168,0.699,0.713,0.682,0.671,0.647,0.634,0.598,0.602,0.578,0.588,0.544,0.538,0.516,0.504,0.495,0.473,0.461,0.449,0.432,0.421
105.5,0.005,0.003,0.001,0.000,0.001,0.195,0.811,0.813,0.809,0.766,0.738,0.750,0.705,0.687,0.682,0.663,0.632,0.610,0.588,0.571,0.569,0.544,0.528,0.525,0.501,0.493
109.4,0.005,0.002,0.002,0.001,0.001,0.226,0.940,0.956,0.909,0.872,0.859,0.845,0.826,0.800,0.773,0.769,0.742,0.701,0.694,0.669,0.658,0.621,0.618,0.605,0.575,0.555
113.4,0.006,0.003,0.002,0.001,0.001,0.275,1.074,1.094,1.084,1.003,1.005,0.961,0.955,0.912,0.883,0.893,0.846,0.829,0.795,0.779,0.736,0.730,0.709,0.695,0.670,0.644
117.6,0.006,0.003,0.002,0.001,0.000,0.318,1.241,1.282,1.215,1.168,1.143,1.099,1.120,1.049,1.016,1.012,0.960,0.934,0.904,0.884,0.859,0.825,0.819,0.814,0.763,0.746
121.9,0.007,0.004,0.002,0.001,0.000,0.367,1.429,1.422,1.380,1.353,1.336,1.291,1.259,1.192,1.159,1.131,1.104,1.086,1.055,1.001,0.986,0.950,0.905,0.909,0.877,0.849
126.3,0.008,0.004,0.002,0.002,0.001,0.396,1.631,1.636,1.572,1.518,1.517,1.467,1.430,1.389,1.331,1.301,1.288,1.226,1.190,1.142,1.104,1.091,1.077,1.041,0.989,0.988
131.0,0.010,0.003,0.002,0.001,0.001,0.474,1.873,1.870,1.767,1.749,1.679,1.651,1.600,1.547,1.507,1.464,1.416,1.395,1.347,1.298,1.279,1.242,1.211,1.168,1.138,1.095
135.8,0.009,0.004,0.004,0.001,0.001,0.527,2.106,2.104,1.996,1.970,1.931,1.878,1.820,1.760,1.726,1.670,1.643,1.592,1.539,1.467,1.404,1.388,1.358,1.314,1.267,1.260
140.7,0.008,0.005,0.002,0.002,0.001,0.615,2.355,2.367,2.275,2.223,2.190,2.123,2.068,1.955,1.907,1.881,1.822,1.755,1.720,1.671,1.640,1.570,1.551,1.510,1.448,1.413
145.9,0.011,0.005,0.003,0.001,0.001,0.734,2.710,2.648,2.560,2.509,2.407,2.385,2.271,2.261,2.177,2.121,2.044,2.004,1.915,1.907,1.853,1.819,1.710,1.687,1.667,1.602
151.2,0.010,0.005,0.003,0.001,0.001,0.867,3.065,2.972,2.918,2.780,2.743,2.660,2.547,2.530,2.398,2.353,2.319,2.220,2.173,2.098,2.060,1.988,1.973,1.868,1.836,1.801
156.8,0.013,0.005,0.003,0.001,0.001,0.963,3.382,3.310,3.201,3.049,3.043,2.886,2.814,2.733,2.677,2.602,2.557,2.454,2.434,2.342,2.322,2.247,2.152,2.075,2.021,2.040
162.5,0.012,0.006,0.004,0.003,0.002,1.094,3.761,3.676,3.548,3.470,3.395,3.217,3.189,3.044,2.988,2.921,2.814,2.747,2.660,2.598,2.541,2.428,2.411,2.309,2.246,2.258
168.5,0.013,0.006,0.003,0.001,0.002,1.270,4.200,4.039,3.949,3.808,3.678,3.569,3.482,3.367,3.326,3.179,3.109,3.023,2.939,2.866,2.797,2.725,2.674,2.542,2.518,2.421
174.7,0.011,0.005,0.003,0.002,0.002,1.391,4.538,4.433,4.295,4.222,4.066,3.950,3.827,3.774,3.683,3.450,3.407,3.333,3.263,3.178,3.036,2.999,2.887,2.818,2.723,2.680
181.1,0.015,0.009,0.004,0.002,0.002,1.604,5.068,4.838,4.732,4.586,4.430,4.313,4.101,4.082,3.951,3.851,3.805,3.612,3.592,3.435,3.359,3.278,3.190,3.065,3.026,2.899
187.7,0.015,0.008,0.006,0.004,0.001,1.701,5.476,5.300,5.254,5.051,4.889,4.735,4.476,4.464,4.299,4.195,4.048,3.995,3.827,3.734,3.622,3.476,3.463,3.363,3.223,3.209
194.6,0.017,0.007,0.004,0.002,0.001,1.915,6.021,5.773,5.591,5.425,5.237,5.113,4.916,4.802,4.680,4.465,4.435,4.278,4.162,4.097,3.973,3.847,3.690,3.614,3.487,3.434
201.7,0.017,0.012,0.005,0.003,0.001,2.108,6.437,6.130,6.046,5.919,5.665,5.469,5.194,5.187,5.012,4.881,4.711,4.568,4.460,4.290,4.245,4.112,3.970,3.853,3.745,3.657
209.1,0.019,0.011,0.004,0.004,0.002,2.314,6.765,6.695,6.551,6.243,6.057,5.822,5.668,5.529,5.369,5.146,5.066,4.839,4.733,4.573,4.507,4.339,4.342,4.098,3.979,3.909
216.7,0.019,0.011,0.005,0.002,0.001,2.516,7.417,7.180,6.916,6.621,6.285,6.197,5.969,5.900,5.716,5.480,5.376,5.196,5.100,4.918,4.761,4.610,4.481,4.398,4.261,4.144
224.7,0.016,0.010,0.009,0.002,0.001,2.783,7.819,7.462,7.412,6.981,6.684,6.637,6.404,6.141,6.017,5.776,5.664,5.478,5.361,5.166,5.001,4.824,4.750,4.660,4.390,4.398
232.9,0.019,0.010,0.007,0.003,0.001,2.967,8.046,7.777,7.642,7.198,7.043,6.853,6.713,6.405,6.189,5.921,5.829,5.699,5.468,5.323,5.171,5.120,4.933,4.775,4.656,4.504
241.4,0.019,0.011,0.003,0.004,0.000,3.203,8.580,8.402,7.811,7.653,7.328,7.213,6.978,6.721,6.470,6.298,6.066,5.987,5.715,5.501,5.442,5.226,5.030,4.980,4.834,4.629
250.3,0.016,0.010,0.005,0.003,0.002,3.443,8.717,8.582,8.165,7.991,7.573,7.409,7.220,6.890,6.652,6.537,6.343,6.027,5.910,5.697,5.504,5.409,5.193,5.151,4.990,4.724
259.5,0.017,0.011,0.006,0.003,0.002,3.771,9.058,8.758,8.477,8.093,7.887,7.591,7.406,7.130,6.884,6.661,6.536,6.103,6.005,5.719,5.564,5.407,5.289,5.179,4.982,4.841
269.0,0.012,0.008,0.005,0.007,0.002,3.874,9.205,8.941,8.427,8.316,8.075,7.697,7.480,7.273,6.875,6.723,6.470,6.367,6.200,5.919,5.859,5.567,5.247,5.223,5.112,5.001
278.8,0.018,0.009,0.007,0.004,0.002,3.930,9.494,9.111,8.900,8.234,8.106,7.666,7.506,7.257,6.993,6.741,6.518,6.309,6.105,6.017,5.739,5.609,5.418,5.236,5.246,4.890
289.0,0.018,0.010,0.006,0.005,0.002,4.160,9.409,9.091,8.882,8.615,8.058,7.784,7.603,7.288,6.920,6.707,6.451,6.183,6.089,5.894,5.690,5.622,5.454,5.134,4.966,4.982
299.6,0.015,0.005,0.003,0.000,0.002,4.157,9.371,9.081,8.596,8.356,8.037,7.796,7.610,7.315,6.863,6.739,6.601,6.218,6.008,5.808,5.627,5.402,5.198,5.082,4.979,4.860
310.6,0.016,0.007,0.003,0.003,0.001,4.071,9.075,9.048,8.617,8.360,7.875,7.524,7.409,6.920,6.862,6.538,6.383,6.174,5.953,5.641,5.473,5.224,5.203,4.964,4.978,4.861
322.0,0.019,0.005,0.006,0.005,0.004,4.164,9.051,8.862,8.401,7.985,7.630,7.461,7.184,7.051,6.483,6.560,6.114,5.880,5.810,5.671,5.277,5.118,5.105,4.900,4.689,4.528
333.8,0.012,0.007,0.001,0.001,0.000,4.042,8.774,8.435,8.355,7.673,7.546,7.039,6.952,6.567,6.221,6.233,6.025,5.709,5.476,5.313,5.010,5.014,5.051,4.730,4.417,4.436
346.0,0.007,0.003,0.002,0.002,0.002,3.883,8.630,8.250,7.900,7.578,7.093,6.887,6.843,6.328,6.117,6.005,5.430,5.533,5.353,4.895,4.801,4.936,4.736,4.393,4.306,4.180
358.7,0.007,0.003,0.003,0.003,0.000,3.464,7.966,7.733,7.323,7.256,6.711,6.813,6.342,6.110,5.930,5.524,5.455,5.300,4.870,4.835,4.573,4.572,4.297,4.173,4.054,4.034
371.8,0.007,0.006,0.000,0.004,0.000,3.346,7.646,7.301,7.095,6.685,6.186,6.119,5.903,5.714,5.317,5.386,5.008,4.846,4.857,4.635,4.440,4.291,4.016,3.904,3.925,3.829
385.4,0.010,0.002,0.002,0.000,0.002,3.011,7.458,7.190,6.571,6.252,6.177,5.937,5.645,5.160,5.265,5.011,4.696,4.461,4.496,4.170,4.016,3.971,3.749,3.624,3.527,3.376
399.5,0.007,0.007,0.005,0.002,0.000,2.772,6.544,6.422,6.106,5.837,5.511,5.256,5.062,4.935,4.831,4.541,4.267,4.301,3.969,3.921,3.893,3.838,3.537,3.417,3.197,3.156
414.2,0.008,0.006,0.000,0.000,0.000,2.409,6.116,6.009,5.614,5.329,5.186,4.745,4.683,4.442,4.444,4.205,3.913,3.888,3.735,3.601,3.296,3.356,3.151,3.103,2.964,2.936
429.4,0.006,0.003,0.000,0.000,0.000,2.311,5.489,5.403,5.330,4.814,4.783,4.739,4.247,4.125,3.980,3.589,3.458,3.586,3.360,3.445,3.060,3.032,2.984,2.937,2.746,2.578
445.1,0.007,0.007,0.000,0.000,0.000,2.054,5.222,5.013,4.635,4.565,4.330,4.121,4.052,3.401,3.697,3.577,3.227,3.123,3.112,2.955,2.808,2.627,2.687,2.457,2.382,2.295
461.4,0.000,0.004,0.000,0.000,0.004,1.933,4.387,4.426,4.097,3.939,3.842,3.648,3.480,3.435,3.222,3.068,3.043,2.708,2.754,2.516,2.550,2.222,2.220,2.337,1.981,2.141
478.3,0.005,0.005,0.000,0.005,0.000,1.795,4.135,3.762,3.668,3.511,3.566,3.255,3.045,3.050,2.951,2.762,2.695,2.415,2.423,2.417,2.124,2.149,2.104,1.889,1.943,1.806
495.8,0.010,0.005,0.000,0.000,0.000,1.448,3.501,3.346,3.346,3.207,3.101,2.799,2.731,2.716,2.567,2.432,2.263,2.160,2.234,1.878,1.890,1.747,1.718,1.878,1.522,1.675
514.0,0.000,0.000,0.000,0.000,0.000,1.160,3.162,3.191,2.684,2.796,2.667,2.358,2.265,2.239,2.075,1.914,1.903,1.937,1.787,1.769,1.781,1.628,1.630,1.479,1.449,1.336
532.8,0.007,0.000,0.000,0.000,0.000,1.189,2.611,2.578,2.547,2.436,2.493,2.153,1.959,1.922,1.879,1.976,1.549,1.572,1.519,1.739,1.539,1.492,1.440,1.154,1.199,1.181
552.3,0.000,0.000,0.000,0.008,0.000,1.014,2.271,2.371,2.322,2.101,1.965,1.816,1.788,1.613,1.468,1.662,1.511,1.564,1.407,1.141,1.234,1.228,1.287,1.049,1.127,0.884
572.5,0.000,0.000,0.000,0.000,0.000,0.854,1.796,2.228,1.805,1.776,1.513,1.430,1.643,1.429,1.484,1.293,1.303,1.100,1.255,0.833,1.271,0.893,0.942,0.823,0.874,0.912
593.5,0.010,0.000,0.000,0.000,0.000,0.672,1.627,1.831,1.471,1.496,1.411,1.329,1.339,1.195,1.171,1.255,1.176,1.015,0.855,1.049,0.908,0.916,0.679,0.806,0.697,0.691
615.3,0.000,0.000,0.000,0.000,0.000,0.499,1.376,1.328,1.282,1.333,1.092,1.291,1.021,1.139,1.036,1.084,0.871,0.981,0.741,0.725,0.813,0.710,0.813,0.673,0.738,0.648
637.8,0.000,0.000,0.000,0.000,0.000,0.426,1.160,1.257,1.152,1.269,1.073,1.106,1.089,0.941,0.662,0.774,0.833,0.729,0.559,0.679,0.795,0.608,0.712,0.507,0.565,0.583
661.2,0.014,0.000,0.000,0.000,0.000,0.405,0.891,1.061,1.085,0.844,0.698,0.910,0.750,0.753,0.799,0.640,0.739,0.644,0.712,0.367,0.513,0.550,0.377,0.547,0.516,0.357
685.4,0.000,0.000,0.000,0.000,0.000,0.263,0.784,0.757,0.950,0.800,0.730,0.993,0.800,0.664,0.675,0.594,0.563,0.584,0.628,0.578,0.423,0.482,0.337,0.359,0.332,0.306
710.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
