Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220725\VL_CU_SMPS_OccupiedSmoke_20220725_Trial1.S82,
AIM Version,10.3.1.0
Classifier Model,3082       ,Classifier S/N,3082021905001   ,Classifier Firmware Version,2.60
Neutralizer Model,3088,Neutralizer S/N,3088011906004
Impactor (cm),0.071,Impactor S/N,7100764
DMA Model,3081,DMA S/N,3081A1903007
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3750,Detector S/N,3750190603,Nano Enhancer , None
Detector Sample Flow (L/min),1.00,Detector Inlet Flow (L/min),1.00
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),25.40
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Units,Concentration (DW)
Weight,Mass
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
 88.2,0.001,0.001,0.000,0.000,0.000,2.787,3.000,2.648,2.523,2.256,2.026,1.907,1.754,1.648,1.540,1.417,1.322,1.217,1.168,1.072,1.005,0.952,0.882,0.825,0.777,0.741
 91.4,0.002,0.001,0.000,0.000,0.000,3.325,3.384,3.074,2.833,2.615,2.360,2.240,2.070,1.920,1.825,1.657,1.548,1.449,1.352,1.277,1.196,1.146,1.077,1.005,0.931,0.885
 94.7,0.002,0.001,0.001,0.000,0.000,3.853,3.851,3.538,3.237,2.982,2.776,2.561,2.410,2.239,2.087,1.966,1.822,1.697,1.593,1.489,1.410,1.361,1.249,1.165,1.122,1.049
 98.2,0.003,0.001,0.001,0.000,0.000,4.468,4.372,4.048,3.753,3.456,3.230,2.971,2.791,2.602,2.431,2.318,2.141,1.973,1.861,1.775,1.663,1.608,1.525,1.403,1.330,1.266
101.8,0.002,0.001,0.001,0.000,0.000,5.222,5.023,4.610,4.286,3.984,3.706,3.442,3.324,3.000,2.818,2.696,2.491,2.355,2.200,2.082,1.965,1.911,1.791,1.650,1.560,1.476
105.5,0.003,0.001,0.001,0.000,0.000,5.994,5.706,5.272,4.937,4.533,4.241,3.957,3.759,3.518,3.297,3.181,2.881,2.745,2.573,2.459,2.334,2.206,2.069,1.949,1.859,1.757
109.4,0.003,0.001,0.001,0.001,0.000,6.773,6.505,6.013,5.681,5.214,4.898,4.497,4.371,4.021,3.820,3.614,3.411,3.145,2.991,2.888,2.687,2.575,2.427,2.279,2.193,2.094
113.4,0.004,0.002,0.001,0.000,0.000,7.661,7.303,6.842,6.509,5.963,5.565,5.154,4.912,4.602,4.385,4.138,3.857,3.626,3.467,3.360,3.134,2.963,2.861,2.683,2.541,2.416
117.6,0.004,0.002,0.001,0.000,0.001,8.648,8.201,7.688,7.281,6.722,6.314,5.988,5.584,5.264,5.074,4.755,4.480,4.285,3.978,3.861,3.687,3.463,3.274,3.137,2.982,2.836
121.9,0.004,0.002,0.001,0.001,0.000,9.569,9.228,8.671,8.229,7.648,7.187,6.726,6.447,6.014,5.777,5.427,5.110,4.911,4.596,4.423,4.214,3.961,3.761,3.633,3.455,3.286
126.3,0.004,0.002,0.001,0.000,0.000,10.741,10.317,9.751,9.219,8.661,8.134,7.630,7.265,6.854,6.583,6.211,5.895,5.577,5.299,5.108,4.902,4.619,4.524,4.194,4.015,3.791
131.0,0.004,0.002,0.001,0.001,0.001,11.887,11.571,10.796,10.285,9.729,9.181,8.718,8.194,7.812,7.443,7.047,6.735,6.342,6.002,5.850,5.456,5.272,5.080,4.831,4.566,4.362
135.8,0.004,0.003,0.001,0.001,0.001,13.144,12.756,12.057,11.444,10.800,10.348,9.706,9.237,8.822,8.364,7.967,7.562,7.240,6.875,6.601,6.269,5.986,5.764,5.487,5.246,4.964
140.7,0.004,0.002,0.001,0.001,0.001,14.620,14.064,13.408,12.783,12.127,11.541,10.800,10.262,9.866,9.374,8.910,8.539,8.181,7.726,7.440,7.051,6.768,6.614,6.327,5.944,5.702
145.9,0.004,0.003,0.001,0.000,0.001,16.149,15.604,14.760,13.996,13.399,12.688,11.996,11.558,11.037,10.437,10.075,9.491,9.113,8.672,8.366,7.978,7.670,7.392,7.048,6.715,6.418
151.2,0.007,0.002,0.002,0.002,0.001,17.557,17.093,16.427,15.481,14.767,13.903,13.329,12.765,12.129,11.577,11.061,10.557,10.182,9.707,9.315,8.918,8.554,8.208,7.981,7.517,7.238
156.8,0.005,0.003,0.002,0.000,0.001,19.023,18.340,17.661,17.061,16.107,15.291,14.717,14.045,13.441,12.844,12.303,11.661,11.241,10.689,10.314,9.874,9.477,9.061,8.785,8.395,7.972
162.5,0.007,0.003,0.001,0.001,0.001,20.383,19.899,19.151,18.268,17.532,16.778,15.870,15.248,14.659,13.970,13.489,12.931,12.306,11.781,11.342,10.901,10.484,10.152,9.692,9.297,9.065
168.5,0.007,0.003,0.001,0.001,0.002,21.997,21.540,20.624,19.648,18.973,18.087,17.334,16.635,15.941,15.266,14.735,14.101,13.466,12.897,12.358,12.018,11.507,11.084,10.771,10.189,9.797
174.7,0.008,0.003,0.003,0.001,0.001,23.564,23.131,21.953,21.302,20.387,19.731,18.699,17.832,17.188,16.564,15.861,15.264,14.636,14.152,13.629,13.059,12.620,12.108,11.645,11.218,10.777
181.1,0.008,0.004,0.003,0.001,0.002,24.855,24.444,23.314,22.533,21.761,20.882,19.830,19.054,18.482,17.758,17.111,16.470,15.654,15.106,14.592,14.026,13.684,13.156,12.591,12.003,11.847
187.7,0.007,0.004,0.003,0.001,0.001,26.322,25.751,24.731,23.796,22.942,22.139,21.344,20.389,19.667,18.705,18.140,17.319,16.821,16.252,15.679,15.104,14.498,14.176,13.585,13.083,12.584
194.6,0.011,0.006,0.002,0.002,0.001,27.434,26.963,25.844,25.177,24.111,23.071,22.411,21.309,20.556,19.919,19.048,18.467,17.790,17.151,16.432,15.977,15.400,14.789,14.337,13.791,13.300
201.7,0.010,0.004,0.001,0.003,0.001,28.567,27.868,27.082,25.913,25.034,24.085,23.128,22.100,21.520,20.629,20.057,19.311,18.729,18.189,17.438,16.814,16.194,15.644,15.195,14.447,14.051
209.1,0.008,0.004,0.002,0.002,0.001,29.113,28.423,27.550,26.731,25.866,24.781,23.888,22.859,22.226,21.622,20.595,19.989,19.257,18.677,17.858,17.509,16.646,16.106,15.660,15.015,14.668
216.7,0.014,0.006,0.002,0.002,0.001,29.511,29.052,27.948,26.987,26.031,25.190,24.264,23.520,22.512,21.766,21.160,20.278,19.561,19.063,18.385,17.807,17.346,16.777,16.264,15.379,15.062
224.7,0.010,0.006,0.002,0.002,0.002,29.486,28.927,28.191,27.189,26.199,25.390,24.456,23.828,22.820,22.091,21.349,20.760,20.079,19.460,18.549,18.143,17.599,17.029,16.382,15.754,15.431
232.9,0.013,0.006,0.003,0.001,0.001,29.501,28.997,27.969,27.172,26.144,25.335,24.490,23.531,22.976,22.268,21.414,20.881,19.928,19.565,18.883,18.061,17.634,16.915,16.381,15.885,15.129
241.4,0.008,0.005,0.003,0.001,0.003,29.077,28.609,27.136,26.775,25.749,24.920,24.241,23.380,22.453,21.749,21.331,20.517,19.768,19.202,18.405,17.975,17.329,16.938,16.187,15.826,15.446
250.3,0.008,0.007,0.003,0.002,0.001,28.524,27.779,26.218,25.848,25.178,24.310,23.788,22.420,21.734,21.025,20.781,19.849,19.356,18.756,18.179,17.596,16.955,16.623,15.830,15.449,15.012
259.5,0.014,0.009,0.006,0.004,0.002,27.025,26.811,25.007,25.042,24.236,23.345,22.903,21.768,20.864,20.210,19.600,19.146,18.515,18.114,17.281,16.959,16.344,16.030,15.160,14.979,14.428
269.0,0.013,0.011,0.003,0.002,0.002,25.928,25.078,24.168,23.548,22.995,22.011,21.239,20.689,19.730,19.220,18.557,17.993,17.607,17.134,16.352,15.920,15.428,14.951,14.518,13.949,13.578
278.8,0.015,0.004,0.003,0.004,0.002,24.601,23.175,22.567,21.834,21.287,20.388,19.934,19.144,18.217,17.876,16.981,16.650,16.376,15.699,15.193,14.613,14.399,13.920,13.626,13.051,12.558
289.0,0.011,0.006,0.002,0.003,0.001,22.458,21.533,20.878,20.357,19.444,18.680,18.306,17.577,16.958,16.303,15.484,15.379,14.910,14.260,14.007,13.711,13.243,12.523,12.249,12.146,11.431
299.6,0.003,0.004,0.003,0.002,0.003,20.405,19.505,18.935,18.374,17.499,17.038,16.147,15.810,15.025,14.861,14.035,13.824,13.377,12.695,12.701,12.233,11.980,11.393,11.029,10.622,10.585
310.6,0.005,0.003,0.002,0.002,0.002,18.015,17.338,16.731,16.185,15.701,15.108,14.649,14.149,13.626,13.131,12.646,12.228,11.862,11.289,11.010,10.695,10.635,10.126,9.895,9.424,9.228
322.0,0.013,0.005,0.002,0.004,0.001,15.907,15.629,14.722,14.126,13.640,13.185,12.701,12.065,11.843,11.380,10.898,10.740,10.421,9.972,9.716,9.454,9.053,8.812,8.519,8.064,7.970
333.8,0.004,0.004,0.003,0.001,0.000,13.574,12.973,12.729,11.889,11.658,11.328,10.708,10.720,10.226,9.673,9.344,9.260,8.592,8.530,8.392,8.172,7.642,7.526,7.198,6.931,6.694
346.0,0.012,0.003,0.000,0.002,0.000,11.517,11.129,10.773,10.057,9.776,9.182,9.049,8.770,8.352,8.127,7.920,7.648,7.364,6.983,6.893,6.621,6.588,6.148,5.766,5.797,5.665
358.7,0.003,0.003,0.002,0.000,0.000,9.875,9.269,8.926,8.385,7.902,7.710,7.597,7.324,7.006,6.622,6.373,6.119,5.886,5.468,5.590,5.205,5.287,5.095,4.630,4.903,4.433
371.8,0.008,0.000,0.000,0.000,0.000,7.879,7.528,7.334,6.993,6.428,6.491,6.144,5.660,5.568,5.248,5.045,5.046,4.754,4.487,4.463,3.983,4.264,4.187,3.813,3.580,3.641
385.4,0.004,0.004,0.002,0.002,0.000,6.221,6.312,5.973,5.585,5.254,5.136,4.533,4.676,4.426,4.282,3.917,3.899,3.924,3.663,3.509,3.199,3.122,3.130,3.124,2.866,2.851
399.5,0.000,0.002,0.000,0.000,0.000,5.057,4.988,4.510,4.149,4.032,3.871,3.777,3.658,3.486,3.328,3.267,3.041,2.814,2.798,2.717,2.512,2.340,2.426,2.383,2.154,2.130
414.2,0.000,0.000,0.000,0.000,0.003,3.877,3.800,3.593,3.338,3.396,2.803,2.976,2.550,2.587,2.592,2.452,2.243,2.139,2.051,1.982,1.971,1.781,1.761,1.691,1.715,1.597
429.4,0.000,0.003,0.000,0.000,0.000,2.913,2.761,2.681,2.656,2.593,2.103,2.277,1.954,2.048,1.854,1.752,1.927,1.623,1.534,1.437,1.609,1.408,1.351,1.293,1.346,1.240
445.1,0.014,0.004,0.000,0.000,0.000,2.176,2.027,1.968,1.979,1.765,1.717,1.840,1.575,1.522,1.492,1.321,1.291,1.243,1.131,1.098,1.091,1.030,0.927,1.114,0.863,0.860
461.4,0.008,0.000,0.000,0.000,0.000,1.714,1.561,1.516,1.438,1.342,1.133,1.086,1.008,1.121,0.953,0.822,0.934,0.812,0.854,0.824,0.736,0.840,0.795,0.735,0.673,0.658
478.3,0.005,0.000,0.000,0.000,0.000,1.304,1.256,1.123,1.008,1.045,0.884,0.870,0.812,0.855,0.760,0.721,0.613,0.675,0.557,0.658,0.597,0.544,0.530,0.575,0.460,0.493
495.8,0.005,0.000,0.000,0.000,0.000,0.918,0.965,0.827,0.802,0.698,0.751,0.508,0.692,0.614,0.573,0.425,0.428,0.573,0.443,0.438,0.428,0.367,0.373,0.387,0.340,0.332
514.0,0.000,0.000,0.000,0.000,0.000,0.696,0.657,0.646,0.582,0.475,0.559,0.507,0.509,0.433,0.429,0.468,0.320,0.450,0.378,0.316,0.288,0.315,0.339,0.244,0.233,0.280
532.8,0.000,0.000,0.000,0.000,0.000,0.415,0.513,0.445,0.443,0.373,0.396,0.281,0.246,0.345,0.263,0.226,0.254,0.212,0.201,0.199,0.197,0.232,0.232,0.221,0.198,0.158
552.3,0.000,0.000,0.000,0.000,0.000,0.355,0.371,0.309,0.233,0.279,0.264,0.301,0.226,0.166,0.203,0.279,0.294,0.135,0.188,0.165,0.210,0.105,0.196,0.142,0.180,0.135
572.5,0.009,0.009,0.000,0.000,0.000,0.238,0.292,0.223,0.240,0.292,0.185,0.128,0.188,0.197,0.197,0.129,0.189,0.111,0.188,0.154,0.129,0.116,0.137,0.060,0.136,0.103
593.5,0.000,0.000,0.000,0.000,0.000,0.245,0.144,0.242,0.184,0.174,0.149,0.106,0.155,0.155,0.087,0.058,0.106,0.135,0.104,0.135,0.039,0.072,0.116,0.145,0.075,0.067
615.3,0.000,0.000,0.000,0.000,0.000,0.189,0.156,0.207,0.187,0.132,0.165,0.121,0.110,0.184,0.066,0.165,0.129,0.066,0.078,0.088,0.044,0.066,0.066,0.052,0.046,0.044
637.8,0.000,0.000,0.000,0.000,0.000,0.113,0.150,0.165,0.105,0.150,0.038,0.100,0.112,0.077,0.112,0.025,0.140,0.117,0.037,0.037,0.062,0.050,0.012,0.033,0.000,0.012
661.2,0.000,0.000,0.000,0.000,0.000,0.057,0.124,0.057,0.093,0.085,0.057,0.099,0.077,0.099,0.127,0.042,0.056,0.079,0.038,0.014,0.042,0.042,0.056,0.093,0.042,0.042
685.4,0.000,0.000,0.000,0.000,0.000,0.097,0.117,0.064,0.113,0.113,0.032,0.048,0.025,0.048,0.048,0.096,0.032,0.048,0.037,0.000,0.032,0.112,0.016,0.048,0.064,0.048
710.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
