Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
08/06/2022 7:42:06 PM,"346","21.4","35","839"
08/06/2022 7:47:06 PM,"340","21.4","35","839"
08/06/2022 7:52:06 PM,"341","21.4","35","839"
08/06/2022 7:57:06 PM,"336","21.4","35","840"
08/06/2022 8:02:06 PM,"338","21.3","35","839"
08/06/2022 8:07:06 PM,"344","21.3","35","839"
08/06/2022 8:12:06 PM,"333","21.3","35","839"
08/06/2022 8:17:06 PM,"338","21.3","35","839"
08/06/2022 8:22:06 PM,"339","21.3","35","839"
08/06/2022 8:27:06 PM,"342","21.3","35","839"
08/06/2022 8:32:06 PM,"341","21.3","35","839"
08/06/2022 8:37:06 PM,"341","21.3","35","839"
08/06/2022 8:42:06 PM,"336","21.3","35","839"
08/06/2022 8:47:06 PM,"348","21.2","36","839"
08/06/2022 8:52:06 PM,"356","21.3","36","839"
08/06/2022 8:57:06 PM,"337","21.3","36","839"
08/06/2022 9:02:06 PM,"351","21.4","36","839"
08/06/2022 9:07:06 PM,"345","21.4","36","839"
08/06/2022 9:12:06 PM,"354","21.5","36","839"
08/06/2022 9:17:06 PM,"349","21.5","36","839"
08/06/2022 9:22:06 PM,"343","21.4","36","839"
08/06/2022 9:27:06 PM,"346","21.4","36","840"
08/06/2022 9:32:06 PM,"337","21.3","36","840"
08/06/2022 9:37:06 PM,"342","21.3","36","840"
08/06/2022 9:42:06 PM,"348","21.3","36","840"
08/06/2022 9:47:06 PM,"347","21.3","36","840"
08/06/2022 9:52:06 PM,"343","21.3","36","840"
08/06/2022 9:57:06 PM,"342","21.2","36","840"
08/06/2022 10:02:06 PM,"346","21.2","36","840"
08/06/2022 10:07:06 PM,"353","21.2","36","840"
08/06/2022 10:12:06 PM,"339","21.1","36","840"
08/06/2022 10:17:06 PM,"347","21.1","36","840"
08/06/2022 10:22:06 PM,"354","21.2","36","840"
08/06/2022 10:27:06 PM,"352","21.3","36","840"
08/06/2022 10:32:06 PM,"332","21.3","36","840"
08/06/2022 10:37:06 PM,"349","21.4","36","839"
08/06/2022 10:42:06 PM,"348","21.4","36","839"
08/06/2022 10:47:06 PM,"342","21.4","36","839"
08/06/2022 10:52:06 PM,"340","21.4","36","839"
08/06/2022 10:57:06 PM,"348","21.4","36","839"
08/06/2022 11:02:06 PM,"358","21.3","36","839"
08/06/2022 11:07:06 PM,"345","21.3","36","839"
08/06/2022 11:12:06 PM,"356","21.3","37","839"
08/06/2022 11:17:06 PM,"357","21.2","37","839"
08/06/2022 11:22:06 PM,"351","21.2","37","839"
08/06/2022 11:27:06 PM,"352","21.2","37","839"
08/06/2022 11:32:06 PM,"360","21.2","37","839"
08/06/2022 11:37:06 PM,"355","21.2","38","839"
08/06/2022 11:42:06 PM,"355","21.2","38","839"
08/06/2022 11:47:06 PM,"366","21.1","38","839"
08/06/2022 11:52:06 PM,"372","21.3","38","839"
08/06/2022 11:57:06 PM,"375","21.3","38","839"
09/06/2022 12:02:06 AM,"373","21.4","38","839"
09/06/2022 12:07:06 AM,"368","21.4","38","839"
09/06/2022 12:12:06 AM,"387","21.4","38","839"
09/06/2022 12:17:06 AM,"376","21.4","38","839"
09/06/2022 12:22:06 AM,"369","21.3","38","839"
09/06/2022 12:27:06 AM,"370","21.2","38","839"
09/06/2022 12:32:06 AM,"371","21.2","38","839"
09/06/2022 12:37:06 AM,"375","21.2","38","839"
09/06/2022 12:42:06 AM,"361","21.1","38","839"
09/06/2022 12:47:06 AM,"374","21.1","38","839"
09/06/2022 12:52:06 AM,"383","21.1","38","839"
09/06/2022 12:57:06 AM,"367","21.1","38","839"
09/06/2022 1:02:06 AM,"378","21.1","38","839"
09/06/2022 1:07:06 AM,"377","21.1","38","839"
09/06/2022 1:12:06 AM,"378","21.2","38","839"
09/06/2022 1:17:06 AM,"379","21.3","38","839"
09/06/2022 1:22:06 AM,"378","21.4","38","839"
09/06/2022 1:27:06 AM,"384","21.4","38","838"
09/06/2022 1:32:06 AM,"361","21.3","37","838"
09/06/2022 1:37:06 AM,"367","21.3","37","838"
09/06/2022 1:42:06 AM,"370","21.2","37","838"
09/06/2022 1:47:06 AM,"361","21.1","37","838"
09/06/2022 1:52:06 AM,"357","21.1","37","838"
09/06/2022 1:57:06 AM,"358","21.1","37","838"
09/06/2022 2:02:06 AM,"346","21.1","37","838"
09/06/2022 2:07:06 AM,"356","21.2","36","838"
09/06/2022 2:12:06 AM,"354","21.3","36","838"
09/06/2022 2:17:06 AM,"338","21.3","36","838"
09/06/2022 2:22:06 AM,"353","21.4","36","838"
09/06/2022 2:27:06 AM,"352","21.3","36","838"
09/06/2022 2:32:06 AM,"352","21.3","36","838"
09/06/2022 2:37:06 AM,"360","21.2","36","838"
09/06/2022 2:42:06 AM,"357","21.2","36","838"
09/06/2022 2:47:06 AM,"359","21.1","36","838"
09/06/2022 2:52:06 AM,"374","21.1","36","838"
09/06/2022 2:57:06 AM,"370","21.1","36","838"
09/06/2022 3:02:06 AM,"355","21.2","36","838"
09/06/2022 3:07:06 AM,"367","21.3","37","838"
09/06/2022 3:12:06 AM,"362","21.4","37","838"
09/06/2022 3:17:06 AM,"365","21.3","37","838"
09/06/2022 3:22:06 AM,"372","21.3","37","838"
09/06/2022 3:27:06 AM,"368","21.2","37","838"
09/06/2022 3:32:06 AM,"374","21.2","37","838"
09/06/2022 3:37:06 AM,"369","21.1","37","838"
09/06/2022 3:42:06 AM,"377","21.1","37","838"
09/06/2022 3:47:06 AM,"368","21.1","37","838"
09/06/2022 3:52:06 AM,"375","21.1","37","838"
09/06/2022 3:57:06 AM,"379","21.2","37","838"
09/06/2022 4:02:06 AM,"363","21.3","37","838"
09/06/2022 4:07:06 AM,"369","21.3","36","838"
09/06/2022 4:12:06 AM,"366","21.3","36","838"
09/06/2022 4:17:06 AM,"366","21.2","36","838"
09/06/2022 4:22:06 AM,"370","21.1","36","838"
09/06/2022 4:27:06 AM,"374","21.1","37","838"
09/06/2022 4:32:06 AM,"369","21.0","37","838"
09/06/2022 4:37:06 AM,"388","21.0","37","838"
09/06/2022 4:42:06 AM,"381","21.0","37","838"
09/06/2022 4:47:06 AM,"388","21.1","37","838"
09/06/2022 4:52:06 AM,"387","21.2","36","838"
09/06/2022 4:57:06 AM,"386","21.3","36","838"
09/06/2022 5:02:06 AM,"396","21.3","36","838"
09/06/2022 5:07:06 AM,"393","21.3","36","838"
09/06/2022 5:12:06 AM,"382","21.2","36","838"
09/06/2022 5:17:06 AM,"383","21.1","36","838"
09/06/2022 5:22:06 AM,"384","21.1","37","838"
09/06/2022 5:27:06 AM,"380","21.0","37","838"
09/06/2022 5:32:06 AM,"388","21.0","37","838"
09/06/2022 5:37:06 AM,"382","21.1","37","838"
09/06/2022 5:42:06 AM,"380","21.2","36","838"
09/06/2022 5:47:06 AM,"383","21.3","36","838"
09/06/2022 5:52:06 AM,"381","21.3","36","838"
09/06/2022 5:57:06 AM,"384","21.3","36","838"
09/06/2022 6:02:06 AM,"379","21.2","36","838"
09/06/2022 6:07:06 AM,"389","21.1","37","838"
09/06/2022 6:12:06 AM,"389","21.1","37","839"
09/06/2022 6:17:06 AM,"385","21.0","37","838"
09/06/2022 6:22:06 AM,"394","21.1","37","838"
09/06/2022 6:27:06 AM,"394","21.2","37","838"
09/06/2022 6:32:06 AM,"390","21.2","37","839"
09/06/2022 6:37:06 AM,"396","21.3","37","839"
09/06/2022 6:42:06 AM,"393","21.3","36","839"
09/06/2022 6:47:06 AM,"385","21.3","37","839"
09/06/2022 6:52:06 AM,"397","21.2","37","839"
09/06/2022 6:57:06 AM,"380","21.1","37","839"
09/06/2022 7:02:06 AM,"387","21.1","37","839"
09/06/2022 7:07:06 AM,"386","21.1","37","839"
09/06/2022 7:12:06 AM,"382","21.0","37","839"
09/06/2022 7:17:06 AM,"380","21.0","37","839"
09/06/2022 7:22:06 AM,"367","21.0","37","839"
09/06/2022 7:27:06 AM,"373","21.0","37","839"
09/06/2022 7:32:06 AM,"374","21.1","37","839"
09/06/2022 7:37:06 AM,"367","21.3","37","839"
09/06/2022 7:42:06 AM,"371","21.3","37","839"
09/06/2022 7:47:06 AM,"364","21.4","37","838"
09/06/2022 7:52:06 AM,"361","21.3","37","839"
09/06/2022 7:57:06 AM,"360","21.3","37","838"
09/06/2022 8:02:06 AM,"353","21.3","37","838"
09/06/2022 8:07:06 AM,"359","21.2","38","838"
09/06/2022 8:12:06 AM,"350","21.2","38","838"
09/06/2022 8:17:06 AM,"355","21.2","38","838"
09/06/2022 8:22:06 AM,"347","21.2","38","838"
09/06/2022 8:27:06 AM,"352","21.2","37","838"
09/06/2022 8:32:06 AM,"346","21.2","37","838"
09/06/2022 8:37:06 AM,"357","21.2","37","838"
09/06/2022 8:42:06 AM,"353","21.2","37","838"
09/06/2022 8:47:06 AM,"344","21.2","37","838"
09/06/2022 8:52:06 AM,"353","21.3","37","838"
09/06/2022 8:57:06 AM,"357","21.3","38","838"
09/06/2022 9:02:06 AM,"361","21.4","38","838"
09/06/2022 9:07:06 AM,"363","21.4","38","838"
09/06/2022 9:12:06 AM,"356","21.4","38","838"
09/06/2022 9:17:06 AM,"352","21.4","39","838"
09/06/2022 9:22:06 AM,"348","21.3","39","838"
09/06/2022 9:27:06 AM,"346","21.3","39","838"
09/06/2022 9:32:06 AM,"354","21.3","39","838"
09/06/2022 9:37:06 AM,"352","21.3","40","838"
09/06/2022 9:42:06 AM,"358","21.3","40","838"
09/06/2022 9:47:06 AM,"355","21.3","40","838"
09/06/2022 9:52:06 AM,"353","21.3","40","838"
09/06/2022 9:57:06 AM,"359","21.3","40","838"
09/06/2022 10:02:06 AM,"351","21.3","40","838"
09/06/2022 10:07:06 AM,"354","21.3","40","838"
09/06/2022 10:12:06 AM,"355","21.3","41","838"
09/06/2022 10:17:06 AM,"365","21.3","41","838"
09/06/2022 10:22:06 AM,"356","21.3","42","838"
09/06/2022 10:27:06 AM,"355","21.3","42","838"
09/06/2022 10:32:06 AM,"355","21.3","42","838"
09/06/2022 10:37:06 AM,"360","21.3","43","838"
09/06/2022 10:42:06 AM,"364","21.3","43","838"
09/06/2022 10:47:06 AM,"363","21.3","43","838"
09/06/2022 10:52:06 AM,"376","21.4","43","838"
09/06/2022 10:57:06 AM,"409","21.5","44","838"
09/06/2022 11:02:06 AM,"411","21.5","44","838"
09/06/2022 11:07:06 AM,"434","21.5","44","838"
09/06/2022 11:12:06 AM,"429","21.6","44","838"
09/06/2022 11:17:06 AM,"418","21.6","44","838"
09/06/2022 11:22:06 AM,"409","21.6","44","838"
09/06/2022 11:27:06 AM,"398","21.6","44","838"
09/06/2022 11:32:06 AM,"406","21.6","44","838"
09/06/2022 11:37:06 AM,"408","21.6","44","838"
09/06/2022 11:42:06 AM,"381","21.6","43","838"
09/06/2022 11:47:06 AM,"386","21.6","43","837"
09/06/2022 11:52:06 AM,"400","21.6","43","837"
09/06/2022 11:57:06 AM,"397","21.6","42","837"
09/06/2022 12:02:06 PM,"395","21.6","42","837"
09/06/2022 12:07:06 PM,"396","21.5","42","837"
09/06/2022 12:12:06 PM,"417","21.6","42","837"
09/06/2022 12:17:06 PM,"390","21.5","42","837"
09/06/2022 12:22:06 PM,"396","21.5","42","837"
09/06/2022 12:27:06 PM,"393","21.5","42","837"
09/06/2022 12:32:06 PM,"402","21.5","42","837"
09/06/2022 12:37:06 PM,"374","21.5","42","837"
09/06/2022 12:42:06 PM,"363","21.4","41","837"
09/06/2022 12:47:06 PM,"365","21.4","41","837"
09/06/2022 12:52:06 PM,"393","21.4","40","837"
09/06/2022 12:57:06 PM,"375","21.4","40","837"
09/06/2022 1:02:06 PM,"366","21.4","39","836"
09/06/2022 1:07:06 PM,"361","21.4","39","836"
09/06/2022 1:12:06 PM,"369","21.4","39","836"
09/06/2022 1:17:06 PM,"370","21.3","38","836"
09/06/2022 1:22:06 PM,"362","21.3","38","836"
09/06/2022 1:27:06 PM,"348","21.3","38","836"
09/06/2022 1:32:06 PM,"351","21.3","38","836"
09/06/2022 1:37:06 PM,"353","21.4","38","836"
09/06/2022 1:42:06 PM,"347","21.3","38","836"
09/06/2022 1:47:06 PM,"343","21.3","37","836"
09/06/2022 1:52:06 PM,"343","21.4","37","836"
09/06/2022 1:57:06 PM,"343","21.4","37","836"
09/06/2022 2:02:06 PM,"347","21.5","36","836"
09/06/2022 2:07:06 PM,"346","21.6","36","836"
09/06/2022 2:12:06 PM,"349","21.6","36","836"
09/06/2022 2:17:06 PM,"333","21.6","35","836"
09/06/2022 2:22:06 PM,"350","21.5","35","836"
09/06/2022 2:27:06 PM,"355","21.5","35","836"
09/06/2022 2:32:06 PM,"345","21.5","35","836"
09/06/2022 2:37:06 PM,"345","21.4","35","836"
09/06/2022 2:42:06 PM,"352","21.4","35","836"
09/06/2022 2:47:06 PM,"350","21.4","35","836"
09/06/2022 2:52:06 PM,"348","21.4","35","836"
09/06/2022 2:57:06 PM,"350","21.3","35","836"
09/06/2022 3:02:06 PM,"340","21.3","35","836"
09/06/2022 3:07:06 PM,"328","21.3","34","836"
09/06/2022 3:12:06 PM,"343","21.3","34","836"
09/06/2022 3:17:06 PM,"352","21.3","34","836"
09/06/2022 3:22:06 PM,"335","21.4","34","836"
09/06/2022 3:27:06 PM,"339","21.5","34","836"
09/06/2022 3:32:06 PM,"340","21.5","34","836"
09/06/2022 3:37:06 PM,"341","21.5","34","836"
09/06/2022 3:42:06 PM,"345","21.5","34","836"
09/06/2022 3:47:06 PM,"339","21.4","34","836"
09/06/2022 3:52:06 PM,"345","21.4","34","836"
09/06/2022 3:57:06 PM,"338","21.4","34","836"
09/06/2022 4:02:06 PM,"345","21.3","34","836"
09/06/2022 4:07:06 PM,"343","21.3","33","836"
09/06/2022 4:12:06 PM,"346","21.3","33","836"
09/06/2022 4:17:06 PM,"336","21.3","33","836"
09/06/2022 4:22:06 PM,"337","21.3","33","836"
09/06/2022 4:27:06 PM,"335","21.3","33","836"
09/06/2022 4:32:06 PM,"332","21.3","33","836"
09/06/2022 4:37:06 PM,"338","21.3","32","836"
09/06/2022 4:42:06 PM,"342","21.4","32","836"
09/06/2022 4:47:06 PM,"345","21.5","32","836"
09/06/2022 4:52:06 PM,"333","21.5","32","836"
09/06/2022 4:57:06 PM,"341","21.5","32","836"
09/06/2022 5:02:06 PM,"334","21.5","32","836"
09/06/2022 5:07:06 PM,"336","21.4","33","836"
09/06/2022 5:12:06 PM,"330","21.4","33","836"
09/06/2022 5:17:06 PM,"339","21.4","33","836"
09/06/2022 5:22:06 PM,"339","21.4","33","836"
09/06/2022 5:27:06 PM,"344","21.4","33","836"
09/06/2022 5:32:06 PM,"351","21.3","33","836"
09/06/2022 5:37:06 PM,"335","21.3","33","836"
09/06/2022 5:42:06 PM,"337","21.3","33","836"
09/06/2022 5:47:06 PM,"343","21.3","33","836"
09/06/2022 5:52:06 PM,"345","21.3","34","836"
09/06/2022 5:57:06 PM,"349","21.4","34","836"
09/06/2022 6:02:06 PM,"343","21.5","34","836"
09/06/2022 6:07:06 PM,"346","21.5","34","836"
09/06/2022 6:12:06 PM,"352","21.5","34","836"
09/06/2022 6:17:06 PM,"350","21.5","34","836"
09/06/2022 6:22:06 PM,"343","21.4","34","836"
09/06/2022 6:27:06 PM,"343","21.4","34","836"
09/06/2022 6:32:06 PM,"341","21.4","35","836"
09/06/2022 6:37:06 PM,"343","21.4","35","836"
09/06/2022 6:42:06 PM,"335","21.4","35","836"
09/06/2022 6:47:06 PM,"340","21.3","35","836"
09/06/2022 6:52:06 PM,"344","21.4","35","837"
09/06/2022 6:57:06 PM,"350","21.3","35","837"
09/06/2022 7:02:06 PM,"336","21.3","35","837"
09/06/2022 7:07:06 PM,"340","21.3","35","837"
09/06/2022 7:12:06 PM,"332","21.3","35","837"
09/06/2022 7:17:06 PM,"340","21.3","35","837"
09/06/2022 7:22:06 PM,"345","21.3","35","837"
09/06/2022 7:27:06 PM,"341","21.3","35","837"
09/06/2022 7:32:06 PM,"340","21.3","35","837"
09/06/2022 7:37:06 PM,"338","21.4","35","837"
09/06/2022 7:42:06 PM,"330","21.4","35","837"
09/06/2022 7:47:06 PM,"340","21.4","35","837"
09/06/2022 7:52:06 PM,"339","21.4","35","837"
09/06/2022 7:57:06 PM,"348","21.4","35","837"
09/06/2022 8:02:06 PM,"344","21.4","35","838"
09/06/2022 8:07:06 PM,"351","21.3","35","838"
09/06/2022 8:12:06 PM,"340","21.3","35","838"
09/06/2022 8:17:06 PM,"347","21.3","35","838"
09/06/2022 8:22:06 PM,"347","21.3","35","838"
09/06/2022 8:27:06 PM,"350","21.3","35","838"
09/06/2022 8:32:06 PM,"355","21.4","35","838"
09/06/2022 8:37:06 PM,"354","21.5","35","838"
09/06/2022 8:42:06 PM,"358","21.5","35","838"
09/06/2022 8:47:06 PM,"357","21.5","35","838"
09/06/2022 8:52:06 PM,"363","21.5","36","838"
09/06/2022 8:57:06 PM,"356","21.4","36","838"
09/06/2022 9:02:06 PM,"359","21.4","36","838"
09/06/2022 9:07:06 PM,"358","21.3","36","838"
09/06/2022 9:12:06 PM,"352","21.3","36","838"
09/06/2022 9:17:06 PM,"359","21.3","36","838"
09/06/2022 9:22:06 PM,"352","21.3","36","838"
09/06/2022 9:27:06 PM,"357","21.3","36","838"
09/06/2022 9:32:06 PM,"353","21.3","36","838"
09/06/2022 9:37:06 PM,"353","21.4","35","838"
09/06/2022 9:42:06 PM,"357","21.5","35","838"
09/06/2022 9:47:06 PM,"355","21.5","35","839"
09/06/2022 9:52:06 PM,"353","21.4","35","839"
09/06/2022 9:57:06 PM,"357","21.4","35","839"
09/06/2022 10:02:06 PM,"351","21.3","35","839"
09/06/2022 10:07:06 PM,"351","21.3","35","840"
09/06/2022 10:12:06 PM,"354","21.3","35","840"
09/06/2022 10:17:06 PM,"354","21.3","35","840"
09/06/2022 10:22:06 PM,"358","21.3","36","840"
09/06/2022 10:27:06 PM,"359","21.3","36","840"
09/06/2022 10:32:06 PM,"355","21.3","36","840"
09/06/2022 10:37:06 PM,"359","21.3","36","840"
09/06/2022 10:42:06 PM,"362","21.4","36","840"
09/06/2022 10:47:06 PM,"362","21.4","36","840"
09/06/2022 10:52:06 PM,"360","21.5","36","840"
09/06/2022 10:57:06 PM,"364","21.4","36","840"
09/06/2022 11:02:06 PM,"362","21.4","37","840"
09/06/2022 11:07:06 PM,"353","21.3","37","840"
09/06/2022 11:12:06 PM,"354","21.3","37","840"
09/06/2022 11:17:06 PM,"352","21.3","38","841"
09/06/2022 11:22:06 PM,"355","21.3","38","841"
09/06/2022 11:27:06 PM,"336","21.3","39","841"
09/06/2022 11:32:06 PM,"343","21.3","39","841"
09/06/2022 11:37:06 PM,"347","21.4","39","841"
09/06/2022 11:42:06 PM,"341","21.5","39","841"
09/06/2022 11:47:06 PM,"345","21.5","39","841"
09/06/2022 11:52:06 PM,"348","21.5","39","841"
09/06/2022 11:57:06 PM,"357","21.4","40","841"
10/06/2022 12:02:06 AM,"343","21.4","40","841"
10/06/2022 12:07:06 AM,"352","21.4","40","841"
10/06/2022 12:12:06 AM,"345","21.4","40","841"
10/06/2022 12:17:06 AM,"345","21.3","40","841"
10/06/2022 12:22:06 AM,"351","21.3","41","841"
10/06/2022 12:27:06 AM,"346","21.3","41","841"
10/06/2022 12:32:06 AM,"351","21.3","41","841"
10/06/2022 12:37:06 AM,"358","21.3","41","841"
10/06/2022 12:42:06 AM,"352","21.3","41","841"
10/06/2022 12:47:06 AM,"353","21.3","41","841"
10/06/2022 12:52:06 AM,"356","21.3","41","841"
10/06/2022 12:57:06 AM,"352","21.3","41","841"
10/06/2022 1:02:06 AM,"358","21.4","41","841"
10/06/2022 1:07:06 AM,"361","21.4","41","841"
10/06/2022 1:12:06 AM,"347","21.4","41","841"
10/06/2022 1:17:06 AM,"364","21.4","42","841"
10/06/2022 1:22:06 AM,"361","21.4","42","841"
10/06/2022 1:27:06 AM,"365","21.3","42","841"
10/06/2022 1:32:06 AM,"365","21.3","42","841"
10/06/2022 1:37:06 AM,"354","21.3","42","841"
10/06/2022 1:42:06 AM,"364","21.3","42","841"
10/06/2022 1:47:06 AM,"365","21.3","42","841"
10/06/2022 1:52:06 AM,"366","21.3","42","841"
10/06/2022 1:57:06 AM,"372","21.3","42","841"
10/06/2022 2:02:06 AM,"369","21.2","43","841"
10/06/2022 2:07:06 AM,"371","21.3","43","841"
10/06/2022 2:12:06 AM,"373","21.3","42","841"
10/06/2022 2:17:06 AM,"363","21.4","42","841"
10/06/2022 2:22:06 AM,"373","21.5","42","841"
10/06/2022 2:27:06 AM,"369","21.5","42","841"
10/06/2022 2:32:06 AM,"381","21.5","42","841"
10/06/2022 2:37:06 AM,"371","21.4","42","841"
10/06/2022 2:42:06 AM,"384","21.3","43","840"
10/06/2022 2:47:06 AM,"377","21.3","43","840"
10/06/2022 2:52:06 AM,"384","21.3","43","840"
10/06/2022 2:57:06 AM,"379","21.3","43","840"
10/06/2022 3:02:06 AM,"386","21.3","43","840"
10/06/2022 3:07:06 AM,"388","21.3","43","840"
10/06/2022 3:12:06 AM,"376","21.3","43","840"
10/06/2022 3:17:06 AM,"372","21.4","43","840"
10/06/2022 3:22:06 AM,"382","21.5","43","840"
10/06/2022 3:27:06 AM,"380","21.5","42","840"
10/06/2022 3:32:06 AM,"383","21.5","42","840"
10/06/2022 3:37:06 AM,"388","21.4","42","840"
10/06/2022 3:42:06 AM,"390","21.4","42","840"
10/06/2022 3:47:06 AM,"388","21.4","42","840"
10/06/2022 3:52:06 AM,"389","21.3","42","840"
10/06/2022 3:57:06 AM,"373","21.3","42","840"
10/06/2022 4:02:06 AM,"390","21.3","42","840"
10/06/2022 4:07:06 AM,"382","21.3","42","840"
10/06/2022 4:12:06 AM,"376","21.3","42","840"
10/06/2022 4:17:06 AM,"379","21.3","42","840"
10/06/2022 4:22:06 AM,"375","21.3","42","840"
10/06/2022 4:27:06 AM,"386","21.3","42","840"
10/06/2022 4:32:06 AM,"380","21.2","42","840"
10/06/2022 4:37:06 AM,"383","21.3","42","840"
10/06/2022 4:42:06 AM,"383","21.2","42","840"
10/06/2022 4:47:06 AM,"397","21.2","42","840"
10/06/2022 4:52:06 AM,"376","21.2","43","840"
10/06/2022 4:57:06 AM,"387","21.2","42","840"
10/06/2022 5:02:06 AM,"377","21.2","42","840"
10/06/2022 5:07:06 AM,"370","21.2","43","840"
10/06/2022 5:12:06 AM,"379","21.2","43","840"
10/06/2022 5:17:06 AM,"373","21.2","43","840"
10/06/2022 5:22:06 AM,"376","21.2","43","840"
10/06/2022 5:27:06 AM,"382","21.2","42","840"
10/06/2022 5:32:06 AM,"393","21.3","42","840"
10/06/2022 5:37:06 AM,"376","21.4","42","840"
10/06/2022 5:42:06 AM,"391","21.5","42","840"
10/06/2022 5:47:06 AM,"393","21.5","42","840"
10/06/2022 5:52:06 AM,"390","21.4","42","840"
10/06/2022 5:57:06 AM,"384","21.3","42","840"
10/06/2022 6:02:06 AM,"387","21.3","42","840"
10/06/2022 6:07:06 AM,"384","21.3","42","840"
10/06/2022 6:12:06 AM,"376","21.3","42","840"
10/06/2022 6:17:06 AM,"376","21.2","42","840"
10/06/2022 6:22:06 AM,"374","21.2","42","840"
10/06/2022 6:27:06 AM,"380","21.2","42","840"
10/06/2022 6:32:06 AM,"366","21.2","42","840"
10/06/2022 6:37:06 AM,"385","21.2","42","840"
10/06/2022 6:42:06 AM,"374","21.2","42","840"
10/06/2022 6:47:06 AM,"380","21.2","42","840"
10/06/2022 6:52:06 AM,"382","21.3","42","840"
10/06/2022 6:57:06 AM,"375","21.3","42","840"
