Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
08/06/2022 5:19:32 PM,"339","21.8","36","839"
08/06/2022 5:24:32 PM,"339","21.8","36","839"
08/06/2022 5:29:32 PM,"331","21.7","36","839"
08/06/2022 5:34:32 PM,"330","21.7","36","839"
08/06/2022 5:39:32 PM,"341","21.6","36","839"
08/06/2022 5:44:32 PM,"332","21.6","36","839"
08/06/2022 5:49:32 PM,"336","21.5","36","839"
08/06/2022 5:54:32 PM,"319","21.5","36","839"
08/06/2022 5:59:32 PM,"340","21.5","35","839"
08/06/2022 6:04:32 PM,"330","21.4","35","839"
08/06/2022 6:09:32 PM,"336","21.4","35","839"
08/06/2022 6:14:32 PM,"331","21.4","35","839"
08/06/2022 6:19:32 PM,"335","21.4","35","839"
08/06/2022 6:24:32 PM,"333","21.4","35","839"
08/06/2022 6:29:32 PM,"334","21.4","35","839"
08/06/2022 6:34:32 PM,"335","21.3","35","839"
08/06/2022 6:39:32 PM,"331","21.3","35","839"
08/06/2022 6:44:32 PM,"335","21.3","35","839"
08/06/2022 6:49:32 PM,"326","21.3","35","839"
08/06/2022 6:54:32 PM,"330","21.4","35","839"
08/06/2022 6:59:32 PM,"336","21.5","35","839"
08/06/2022 7:04:32 PM,"335","21.6","35","839"
08/06/2022 7:09:32 PM,"337","21.7","35","839"
08/06/2022 7:14:32 PM,"337","21.7","34","839"
08/06/2022 7:19:32 PM,"343","21.8","34","839"
08/06/2022 7:24:32 PM,"346","21.8","34","839"
08/06/2022 7:29:32 PM,"332","21.7","34","839"
08/06/2022 7:34:32 PM,"336","21.6","34","839"
08/06/2022 7:39:32 PM,"344","21.6","35","839"
08/06/2022 7:44:32 PM,"331","21.5","35","839"
08/06/2022 7:49:32 PM,"340","21.5","35","839"
08/06/2022 7:54:32 PM,"337","21.5","35","839"
08/06/2022 7:59:32 PM,"334","21.5","35","839"
08/06/2022 8:04:32 PM,"342","21.5","35","839"
08/06/2022 8:09:32 PM,"327","21.4","35","839"
08/06/2022 8:14:32 PM,"335","21.4","35","839"
08/06/2022 8:19:32 PM,"329","21.4","35","839"
08/06/2022 8:24:32 PM,"328","21.4","35","839"
08/06/2022 8:29:32 PM,"347","21.4","35","839"
08/06/2022 8:34:32 PM,"350","21.4","35","839"
08/06/2022 8:39:32 PM,"338","21.4","35","839"
08/06/2022 8:44:32 PM,"347","21.4","35","839"
08/06/2022 8:49:32 PM,"334","21.4","35","839"
08/06/2022 8:54:32 PM,"334","21.4","35","839"
08/06/2022 8:59:32 PM,"343","21.5","35","839"
08/06/2022 9:04:32 PM,"337","21.5","35","839"
08/06/2022 9:09:32 PM,"345","21.5","35","839"
08/06/2022 9:14:32 PM,"336","21.6","35","839"
08/06/2022 9:19:32 PM,"342","21.6","35","839"
08/06/2022 9:24:32 PM,"333","21.5","35","839"
08/06/2022 9:29:32 PM,"338","21.5","35","839"
08/06/2022 9:34:32 PM,"334","21.5","35","839"
08/06/2022 9:39:32 PM,"349","21.4","35","839"
08/06/2022 9:44:32 PM,"344","21.4","35","839"
08/06/2022 9:49:32 PM,"339","21.4","35","839"
08/06/2022 9:54:32 PM,"346","21.4","35","840"
08/06/2022 9:59:32 PM,"342","21.3","35","839"
08/06/2022 10:04:32 PM,"340","21.3","35","840"
08/06/2022 10:09:32 PM,"347","21.3","35","840"
08/06/2022 10:14:32 PM,"339","21.3","35","840"
08/06/2022 10:19:32 PM,"350","21.3","35","840"
08/06/2022 10:24:32 PM,"337","21.3","35","840"
08/06/2022 10:29:32 PM,"341","21.4","35","839"
08/06/2022 10:34:32 PM,"344","21.4","35","839"
08/06/2022 10:39:32 PM,"334","21.5","35","839"
08/06/2022 10:44:32 PM,"339","21.5","35","839"
08/06/2022 10:49:32 PM,"344","21.5","35","839"
08/06/2022 10:54:32 PM,"358","21.5","35","839"
08/06/2022 10:59:32 PM,"352","21.5","35","839"
08/06/2022 11:04:32 PM,"344","21.4","36","839"
08/06/2022 11:09:32 PM,"354","21.4","36","839"
08/06/2022 11:14:32 PM,"345","21.4","36","839"
08/06/2022 11:19:32 PM,"347","21.4","36","839"
08/06/2022 11:24:32 PM,"345","21.3","36","839"
08/06/2022 11:29:32 PM,"333","21.3","36","839"
08/06/2022 11:34:32 PM,"352","21.3","36","839"
08/06/2022 11:39:32 PM,"355","21.3","36","839"
08/06/2022 11:44:32 PM,"374","21.3","37","839"
08/06/2022 11:49:32 PM,"370","21.3","37","839"
08/06/2022 11:54:32 PM,"364","21.3","37","839"
08/06/2022 11:59:32 PM,"366","21.4","37","839"
09/06/2022 12:04:32 AM,"371","21.4","37","839"
09/06/2022 12:09:32 AM,"364","21.5","37","839"
09/06/2022 12:14:32 AM,"363","21.5","37","839"
09/06/2022 12:19:32 AM,"372","21.5","37","839"
09/06/2022 12:24:32 AM,"369","21.4","37","839"
09/06/2022 12:29:32 AM,"365","21.4","37","839"
09/06/2022 12:34:32 AM,"375","21.3","37","839"
09/06/2022 12:39:32 AM,"374","21.3","37","839"
09/06/2022 12:44:32 AM,"377","21.3","37","839"
09/06/2022 12:49:32 AM,"372","21.2","37","839"
09/06/2022 12:54:32 AM,"372","21.3","37","839"
09/06/2022 12:59:32 AM,"380","21.2","37","839"
09/06/2022 1:04:32 AM,"375","21.2","37","839"
09/06/2022 1:09:32 AM,"376","21.3","37","838"
09/06/2022 1:14:32 AM,"371","21.3","37","838"
09/06/2022 1:19:32 AM,"370","21.4","37","838"
09/06/2022 1:24:32 AM,"367","21.4","37","838"
09/06/2022 1:29:32 AM,"371","21.4","37","838"
09/06/2022 1:34:32 AM,"373","21.4","37","838"
09/06/2022 1:39:32 AM,"363","21.3","37","838"
09/06/2022 1:44:32 AM,"355","21.3","37","838"
09/06/2022 1:49:32 AM,"371","21.3","37","838"
09/06/2022 1:54:32 AM,"370","21.3","37","838"
09/06/2022 1:59:32 AM,"347","21.2","37","838"
09/06/2022 2:04:32 AM,"352","21.3","36","838"
09/06/2022 2:09:32 AM,"349","21.4","36","838"
09/06/2022 2:14:32 AM,"347","21.4","36","838"
09/06/2022 2:19:32 AM,"350","21.4","36","838"
09/06/2022 2:24:32 AM,"350","21.5","36","838"
09/06/2022 2:29:32 AM,"351","21.4","36","838"
09/06/2022 2:34:32 AM,"350","21.3","36","838"
09/06/2022 2:39:32 AM,"351","21.3","36","838"
09/06/2022 2:44:32 AM,"349","21.3","36","838"
09/06/2022 2:49:32 AM,"351","21.3","36","838"
09/06/2022 2:54:32 AM,"353","21.2","36","838"
09/06/2022 2:59:32 AM,"362","21.3","36","838"
09/06/2022 3:04:32 AM,"355","21.3","36","838"
09/06/2022 3:09:32 AM,"365","21.4","36","838"
09/06/2022 3:14:32 AM,"367","21.4","36","838"
09/06/2022 3:19:32 AM,"365","21.4","36","838"
09/06/2022 3:24:32 AM,"358","21.4","36","838"
09/06/2022 3:29:32 AM,"369","21.3","36","838"
09/06/2022 3:34:32 AM,"359","21.3","36","838"
09/06/2022 3:39:32 AM,"368","21.3","36","838"
09/06/2022 3:44:32 AM,"364","21.2","36","838"
09/06/2022 3:49:32 AM,"375","21.2","36","838"
09/06/2022 3:54:32 AM,"357","21.3","36","838"
09/06/2022 3:59:32 AM,"361","21.3","36","838"
09/06/2022 4:04:32 AM,"372","21.4","36","838"
09/06/2022 4:09:32 AM,"364","21.4","36","838"
09/06/2022 4:14:32 AM,"368","21.4","36","838"
09/06/2022 4:19:32 AM,"367","21.3","36","838"
09/06/2022 4:24:32 AM,"366","21.2","36","838"
09/06/2022 4:29:32 AM,"373","21.2","36","838"
09/06/2022 4:34:32 AM,"375","21.2","36","838"
09/06/2022 4:39:32 AM,"381","21.2","36","838"
09/06/2022 4:44:32 AM,"385","21.2","36","838"
09/06/2022 4:49:32 AM,"362","21.2","36","838"
09/06/2022 4:54:32 AM,"387","21.3","36","838"
09/06/2022 4:59:32 AM,"382","21.4","36","838"
09/06/2022 5:04:32 AM,"366","21.4","36","838"
09/06/2022 5:09:32 AM,"383","21.4","36","838"
09/06/2022 5:14:32 AM,"380","21.3","36","838"
09/06/2022 5:19:32 AM,"379","21.3","36","838"
09/06/2022 5:24:32 AM,"374","21.2","36","838"
09/06/2022 5:29:32 AM,"377","21.2","36","838"
09/06/2022 5:34:32 AM,"388","21.2","36","838"
09/06/2022 5:39:32 AM,"380","21.3","36","838"
09/06/2022 5:44:32 AM,"369","21.3","36","838"
09/06/2022 5:49:32 AM,"374","21.4","36","838"
09/06/2022 5:54:32 AM,"370","21.4","36","838"
09/06/2022 5:59:32 AM,"382","21.3","36","838"
09/06/2022 6:04:32 AM,"378","21.3","36","838"
09/06/2022 6:09:32 AM,"382","21.2","36","838"
09/06/2022 6:14:32 AM,"376","21.2","36","838"
09/06/2022 6:19:32 AM,"387","21.2","36","838"
09/06/2022 6:24:32 AM,"393","21.2","36","838"
09/06/2022 6:29:32 AM,"378","21.3","36","838"
09/06/2022 6:34:32 AM,"384","21.3","36","839"
09/06/2022 6:39:32 AM,"381","21.4","36","838"
09/06/2022 6:44:32 AM,"386","21.4","36","839"
09/06/2022 6:49:32 AM,"386","21.3","36","839"
09/06/2022 6:54:32 AM,"393","21.3","36","839"
09/06/2022 6:59:32 AM,"380","21.2","36","839"
09/06/2022 7:04:32 AM,"387","21.2","36","839"
09/06/2022 7:09:32 AM,"385","21.2","36","839"
09/06/2022 7:14:32 AM,"374","21.2","36","839"
09/06/2022 7:19:32 AM,"374","21.1","36","839"
09/06/2022 7:24:32 AM,"365","21.2","36","839"
09/06/2022 7:29:32 AM,"367","21.2","36","839"
09/06/2022 7:34:32 AM,"381","21.3","36","839"
09/06/2022 7:39:32 AM,"365","21.3","36","839"
09/06/2022 7:44:32 AM,"367","21.4","36","838"
09/06/2022 7:49:32 AM,"352","21.4","36","838"
09/06/2022 7:54:32 AM,"370","21.4","37","838"
09/06/2022 7:59:32 AM,"354","21.4","37","838"
09/06/2022 8:04:32 AM,"352","21.4","37","838"
09/06/2022 8:09:32 AM,"356","21.3","37","838"
09/06/2022 8:14:32 AM,"362","21.3","37","838"
09/06/2022 8:19:32 AM,"352","21.3","37","838"
09/06/2022 8:24:32 AM,"354","21.3","37","838"
09/06/2022 8:29:32 AM,"357","21.3","37","838"
09/06/2022 8:34:32 AM,"345","21.3","37","838"
09/06/2022 8:39:32 AM,"353","21.3","37","838"
09/06/2022 8:44:32 AM,"345","21.3","37","838"
09/06/2022 8:49:32 AM,"358","21.3","37","838"
09/06/2022 8:54:32 AM,"345","21.3","37","838"
09/06/2022 8:59:32 AM,"358","21.4","37","838"
09/06/2022 9:04:32 AM,"345","21.5","37","838"
09/06/2022 9:09:32 AM,"349","21.5","37","838"
09/06/2022 9:14:32 AM,"362","21.5","37","838"
09/06/2022 9:19:32 AM,"359","21.4","38","838"
09/06/2022 9:24:32 AM,"349","21.4","38","838"
09/06/2022 9:29:32 AM,"350","21.4","38","838"
09/06/2022 9:34:32 AM,"338","21.4","38","838"
09/06/2022 9:39:32 AM,"350","21.4","38","838"
09/06/2022 9:44:32 AM,"354","21.4","38","838"
09/06/2022 9:49:32 AM,"348","21.4","39","838"
09/06/2022 9:54:32 AM,"339","21.4","39","838"
09/06/2022 9:59:32 AM,"345","21.4","39","838"
09/06/2022 10:04:32 AM,"340","21.4","39","838"
09/06/2022 10:09:32 AM,"355","21.5","39","838"
09/06/2022 10:14:32 AM,"351","21.4","39","838"
09/06/2022 10:19:32 AM,"357","21.4","39","838"
09/06/2022 10:24:32 AM,"351","21.4","40","838"
09/06/2022 10:29:32 AM,"348","21.4","40","838"
09/06/2022 10:34:32 AM,"358","21.4","40","838"
09/06/2022 10:39:32 AM,"354","21.4","40","838"
09/06/2022 10:44:32 AM,"349","21.4","41","838"
09/06/2022 10:49:32 AM,"354","21.4","41","838"
09/06/2022 10:54:32 AM,"385","21.5","41","838"
09/06/2022 10:59:32 AM,"385","21.5","41","838"
09/06/2022 11:04:32 AM,"415","21.6","42","838"
09/06/2022 11:09:32 AM,"416","21.6","42","838"
09/06/2022 11:14:32 AM,"431","21.6","42","838"
09/06/2022 11:19:32 AM,"411","21.6","42","838"
09/06/2022 11:24:32 AM,"404","21.7","42","838"
09/06/2022 11:29:32 AM,"404","21.7","43","838"
09/06/2022 11:34:32 AM,"411","21.7","43","838"
09/06/2022 11:39:32 AM,"395","21.7","42","837"
09/06/2022 11:44:32 AM,"393","21.7","42","837"
09/06/2022 11:49:32 AM,"386","21.7","42","837"
09/06/2022 11:54:32 AM,"386","21.7","42","837"
09/06/2022 11:59:32 AM,"386","21.7","42","837"
09/06/2022 12:04:32 PM,"394","21.6","42","837"
09/06/2022 12:09:32 PM,"397","21.6","41","837"
09/06/2022 12:14:32 PM,"399","21.7","42","837"
09/06/2022 12:19:32 PM,"401","21.7","42","837"
09/06/2022 12:24:32 PM,"396","21.6","42","837"
09/06/2022 12:29:32 PM,"400","21.7","42","837"
09/06/2022 12:34:32 PM,"402","21.7","42","837"
09/06/2022 12:39:32 PM,"387","21.6","41","837"
09/06/2022 12:44:32 PM,"376","21.6","41","837"
09/06/2022 12:49:32 PM,"367","21.6","41","837"
09/06/2022 12:54:32 PM,"377","21.6","40","837"
09/06/2022 12:59:32 PM,"363","21.6","40","836"
09/06/2022 1:04:32 PM,"350","21.5","40","836"
09/06/2022 1:09:32 PM,"356","21.6","39","836"
09/06/2022 1:14:32 PM,"365","21.5","39","836"
09/06/2022 1:19:32 PM,"364","21.5","38","836"
09/06/2022 1:24:32 PM,"347","21.5","38","836"
09/06/2022 1:29:32 PM,"352","21.5","38","836"
09/06/2022 1:34:32 PM,"339","21.5","38","836"
09/06/2022 1:39:32 PM,"351","21.5","38","836"
09/06/2022 1:44:32 PM,"346","21.5","38","836"
09/06/2022 1:49:32 PM,"343","21.5","38","836"
09/06/2022 1:54:32 PM,"340","21.5","37","836"
09/06/2022 1:59:32 PM,"331","21.5","37","836"
09/06/2022 2:04:32 PM,"341","21.6","37","836"
09/06/2022 2:09:32 PM,"349","21.7","36","836"
09/06/2022 2:14:32 PM,"343","21.7","36","836"
09/06/2022 2:19:32 PM,"360","21.7","36","836"
09/06/2022 2:24:32 PM,"342","21.6","36","836"
09/06/2022 2:29:32 PM,"336","21.6","36","836"
09/06/2022 2:34:32 PM,"341","21.6","36","836"
09/06/2022 2:39:32 PM,"350","21.5","35","836"
09/06/2022 2:44:32 PM,"347","21.5","36","836"
09/06/2022 2:49:32 PM,"345","21.5","35","836"
09/06/2022 2:54:32 PM,"348","21.5","35","836"
09/06/2022 2:59:32 PM,"340","21.5","35","836"
09/06/2022 3:04:32 PM,"325","21.4","35","836"
09/06/2022 3:09:32 PM,"341","21.4","35","836"
09/06/2022 3:14:32 PM,"338","21.4","35","836"
09/06/2022 3:19:32 PM,"343","21.4","35","836"
09/06/2022 3:24:32 PM,"341","21.5","35","836"
09/06/2022 3:29:32 PM,"341","21.6","35","836"
09/06/2022 3:34:32 PM,"344","21.6","34","836"
09/06/2022 3:39:32 PM,"334","21.6","34","836"
09/06/2022 3:44:32 PM,"338","21.6","34","836"
09/06/2022 3:49:32 PM,"336","21.5","34","836"
09/06/2022 3:54:32 PM,"329","21.5","34","836"
09/06/2022 3:59:32 PM,"335","21.5","34","836"
09/06/2022 4:04:32 PM,"333","21.5","34","836"
09/06/2022 4:09:32 PM,"338","21.5","34","836"
09/06/2022 4:14:32 PM,"334","21.4","34","836"
09/06/2022 4:19:32 PM,"343","21.4","34","836"
09/06/2022 4:24:32 PM,"328","21.4","34","836"
09/06/2022 4:29:32 PM,"332","21.4","33","836"
09/06/2022 4:34:32 PM,"340","21.4","33","836"
09/06/2022 4:39:32 PM,"331","21.4","33","836"
09/06/2022 4:44:32 PM,"329","21.5","33","836"
09/06/2022 4:49:32 PM,"334","21.5","33","836"
09/06/2022 4:54:32 PM,"339","21.6","33","836"
09/06/2022 4:59:32 PM,"332","21.6","33","836"
09/06/2022 5:04:32 PM,"336","21.6","33","836"
09/06/2022 5:09:32 PM,"341","21.5","33","836"
09/06/2022 5:14:32 PM,"336","21.5","33","836"
09/06/2022 5:19:32 PM,"335","21.5","33","836"
09/06/2022 5:24:32 PM,"336","21.5","33","836"
09/06/2022 5:29:32 PM,"334","21.5","33","836"
09/06/2022 5:34:32 PM,"339","21.5","33","836"
09/06/2022 5:39:32 PM,"335","21.4","33","836"
09/06/2022 5:44:32 PM,"334","21.4","33","836"
09/06/2022 5:49:32 PM,"342","21.5","33","836"
09/06/2022 5:54:32 PM,"345","21.5","34","836"
09/06/2022 5:59:32 PM,"338","21.5","34","836"
09/06/2022 6:04:32 PM,"338","21.6","34","836"
09/06/2022 6:09:32 PM,"336","21.6","34","836"
09/06/2022 6:14:32 PM,"338","21.6","34","836"
09/06/2022 6:19:32 PM,"328","21.5","34","836"
09/06/2022 6:24:32 PM,"347","21.5","34","836"
09/06/2022 6:29:32 PM,"338","21.5","34","836"
09/06/2022 6:34:32 PM,"338","21.5","35","836"
09/06/2022 6:39:32 PM,"347","21.5","35","836"
09/06/2022 6:44:32 PM,"339","21.5","35","836"
09/06/2022 6:49:32 PM,"341","21.5","35","836"
09/06/2022 6:54:32 PM,"338","21.5","35","836"
09/06/2022 6:59:32 PM,"340","21.5","35","837"
09/06/2022 7:04:32 PM,"340","21.5","35","837"
09/06/2022 7:09:32 PM,"336","21.5","35","837"
09/06/2022 7:14:32 PM,"340","21.4","35","837"
09/06/2022 7:19:32 PM,"338","21.4","35","837"
09/06/2022 7:24:32 PM,"344","21.4","35","837"
09/06/2022 7:29:32 PM,"327","21.4","35","837"
09/06/2022 7:34:32 PM,"340","21.4","35","837"
09/06/2022 7:39:32 PM,"333","21.5","35","837"
09/06/2022 7:44:32 PM,"336","21.5","35","837"
09/06/2022 7:49:32 PM,"340","21.5","35","837"
09/06/2022 7:54:32 PM,"344","21.5","35","837"
09/06/2022 7:59:32 PM,"336","21.5","35","837"
09/06/2022 8:04:32 PM,"348","21.5","35","837"
09/06/2022 8:09:32 PM,"337","21.5","35","837"
09/06/2022 8:14:32 PM,"337","21.4","35","838"
09/06/2022 8:19:32 PM,"337","21.4","35","837"
09/06/2022 8:24:32 PM,"340","21.4","35","838"
09/06/2022 8:29:32 PM,"346","21.5","35","838"
09/06/2022 8:34:32 PM,"343","21.5","35","838"
09/06/2022 8:39:32 PM,"350","21.6","35","838"
09/06/2022 8:44:32 PM,"356","21.6","35","838"
09/06/2022 8:49:32 PM,"353","21.6","35","838"
09/06/2022 8:54:32 PM,"353","21.5","35","838"
09/06/2022 8:59:32 PM,"353","21.5","36","838"
09/06/2022 9:04:32 PM,"349","21.5","36","838"
09/06/2022 9:09:32 PM,"357","21.5","36","838"
09/06/2022 9:14:32 PM,"351","21.4","36","838"
09/06/2022 9:19:32 PM,"350","21.4","36","838"
09/06/2022 9:24:32 PM,"351","21.4","36","838"
09/06/2022 9:29:32 PM,"345","21.4","36","838"
09/06/2022 9:34:32 PM,"347","21.5","36","838"
09/06/2022 9:39:32 PM,"349","21.5","35","838"
09/06/2022 9:44:32 PM,"354","21.6","35","838"
09/06/2022 9:49:32 PM,"340","21.6","35","838"
09/06/2022 9:54:32 PM,"346","21.5","35","839"
09/06/2022 9:59:32 PM,"353","21.5","35","839"
09/06/2022 10:04:32 PM,"347","21.4","35","839"
09/06/2022 10:09:32 PM,"345","21.4","35","839"
09/06/2022 10:14:32 PM,"348","21.4","35","839"
09/06/2022 10:19:32 PM,"355","21.4","35","839"
09/06/2022 10:24:32 PM,"357","21.4","36","840"
09/06/2022 10:29:32 PM,"352","21.4","36","840"
09/06/2022 10:34:32 PM,"359","21.4","36","840"
09/06/2022 10:39:32 PM,"340","21.4","36","840"
09/06/2022 10:44:32 PM,"360","21.5","36","840"
09/06/2022 10:49:32 PM,"356","21.5","36","840"
09/06/2022 10:54:32 PM,"347","21.5","36","840"
09/06/2022 10:59:32 PM,"357","21.5","36","840"
09/06/2022 11:04:32 PM,"343","21.5","36","840"
09/06/2022 11:09:32 PM,"352","21.5","37","840"
09/06/2022 11:14:32 PM,"355","21.5","37","840"
09/06/2022 11:19:32 PM,"361","21.4","37","841"
09/06/2022 11:24:32 PM,"359","21.4","37","841"
09/06/2022 11:29:32 PM,"357","21.4","38","841"
09/06/2022 11:34:32 PM,"344","21.5","38","841"
09/06/2022 11:39:32 PM,"349","21.5","38","841"
09/06/2022 11:44:32 PM,"351","21.5","38","841"
09/06/2022 11:49:32 PM,"344","21.6","38","841"
09/06/2022 11:54:32 PM,"337","21.6","39","841"
09/06/2022 11:59:32 PM,"352","21.5","39","841"
10/06/2022 12:04:32 AM,"337","21.5","39","841"
10/06/2022 12:09:32 AM,"350","21.5","39","841"
10/06/2022 12:14:32 AM,"354","21.5","39","841"
10/06/2022 12:19:32 AM,"339","21.5","40","841"
10/06/2022 12:24:32 AM,"357","21.5","40","841"
10/06/2022 12:29:32 AM,"347","21.5","40","841"
10/06/2022 12:34:32 AM,"362","21.4","40","841"
10/06/2022 12:39:32 AM,"348","21.4","40","841"
10/06/2022 12:44:32 AM,"361","21.4","40","841"
10/06/2022 12:49:32 AM,"355","21.4","40","841"
10/06/2022 12:54:32 AM,"351","21.4","40","841"
10/06/2022 12:59:32 AM,"364","21.5","40","841"
10/06/2022 1:04:32 AM,"358","21.5","40","841"
10/06/2022 1:09:32 AM,"354","21.5","41","841"
10/06/2022 1:14:32 AM,"364","21.5","41","841"
10/06/2022 1:19:32 AM,"349","21.5","41","841"
10/06/2022 1:24:32 AM,"356","21.5","41","841"
10/06/2022 1:29:32 AM,"362","21.4","41","841"
10/06/2022 1:34:32 AM,"369","21.4","41","841"
10/06/2022 1:39:32 AM,"349","21.4","41","841"
10/06/2022 1:44:32 AM,"360","21.4","41","841"
10/06/2022 1:49:32 AM,"374","21.4","41","841"
10/06/2022 1:54:32 AM,"371","21.4","41","841"
10/06/2022 1:59:32 AM,"362","21.4","42","841"
10/06/2022 2:04:32 AM,"361","21.4","42","841"
10/06/2022 2:09:32 AM,"371","21.4","42","841"
10/06/2022 2:14:32 AM,"363","21.4","42","841"
10/06/2022 2:19:32 AM,"361","21.5","42","840"
10/06/2022 2:24:32 AM,"366","21.5","42","840"
10/06/2022 2:29:32 AM,"372","21.6","42","840"
10/06/2022 2:34:32 AM,"369","21.6","42","840"
10/06/2022 2:39:32 AM,"373","21.5","42","840"
10/06/2022 2:44:32 AM,"382","21.5","42","840"
10/06/2022 2:49:32 AM,"374","21.4","42","840"
10/06/2022 2:54:32 AM,"389","21.4","42","840"
10/06/2022 2:59:32 AM,"379","21.4","42","840"
10/06/2022 3:04:32 AM,"376","21.4","42","840"
10/06/2022 3:09:32 AM,"378","21.4","42","840"
10/06/2022 3:14:32 AM,"374","21.4","42","840"
10/06/2022 3:19:32 AM,"380","21.5","42","840"
10/06/2022 3:24:32 AM,"379","21.5","42","840"
10/06/2022 3:29:32 AM,"388","21.6","42","840"
10/06/2022 3:34:32 AM,"374","21.6","42","840"
10/06/2022 3:39:32 AM,"378","21.5","42","840"
10/06/2022 3:44:32 AM,"380","21.5","42","840"
10/06/2022 3:49:32 AM,"387","21.5","42","840"
10/06/2022 3:54:32 AM,"369","21.5","42","840"
10/06/2022 3:59:32 AM,"372","21.4","42","840"
10/06/2022 4:04:32 AM,"368","21.5","42","840"
10/06/2022 4:09:32 AM,"369","21.4","42","840"
10/06/2022 4:14:32 AM,"376","21.4","42","840"
10/06/2022 4:19:32 AM,"370","21.4","42","840"
10/06/2022 4:24:32 AM,"367","21.4","42","840"
10/06/2022 4:29:32 AM,"373","21.4","42","840"
10/06/2022 4:34:32 AM,"372","21.4","42","840"
10/06/2022 4:39:32 AM,"376","21.4","42","840"
10/06/2022 4:44:32 AM,"370","21.4","42","840"
10/06/2022 4:49:32 AM,"388","21.4","42","840"
10/06/2022 4:54:32 AM,"385","21.4","42","840"
10/06/2022 4:59:32 AM,"385","21.4","42","840"
10/06/2022 5:04:32 AM,"377","21.3","42","840"
10/06/2022 5:09:32 AM,"380","21.3","42","840"
10/06/2022 5:14:32 AM,"384","21.3","42","840"
10/06/2022 5:19:32 AM,"378","21.3","42","840"
10/06/2022 5:24:32 AM,"384","21.3","42","840"
10/06/2022 5:29:32 AM,"385","21.3","42","840"
10/06/2022 5:34:32 AM,"375","21.4","42","840"
10/06/2022 5:39:32 AM,"383","21.5","42","840"
10/06/2022 5:44:32 AM,"390","21.6","42","840"
10/06/2022 5:49:32 AM,"373","21.5","42","840"
10/06/2022 5:54:32 AM,"394","21.5","42","840"
10/06/2022 5:59:32 AM,"384","21.5","42","840"
10/06/2022 6:04:32 AM,"380","21.4","42","840"
10/06/2022 6:09:32 AM,"374","21.4","42","840"
10/06/2022 6:14:32 AM,"384","21.4","42","840"
10/06/2022 6:19:32 AM,"367","21.4","42","840"
10/06/2022 6:24:32 AM,"380","21.3","42","840"
10/06/2022 6:29:32 AM,"375","21.3","42","840"
10/06/2022 6:34:32 AM,"376","21.3","42","840"
10/06/2022 6:39:32 AM,"375","21.3","42","840"
10/06/2022 6:44:32 AM,"376","21.3","42","840"
