Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
08/06/2022 5:33:52 PM,"322","21.5","36","839"
08/06/2022 5:38:52 PM,"334","21.5","36","839"
08/06/2022 5:43:52 PM,"330","21.4","36","839"
08/06/2022 5:48:52 PM,"328","21.4","36","839"
08/06/2022 5:53:52 PM,"318","21.4","36","839"
08/06/2022 5:58:52 PM,"316","21.4","36","839"
08/06/2022 6:03:52 PM,"329","21.3","36","839"
08/06/2022 6:08:52 PM,"335","21.3","36","839"
08/06/2022 6:13:52 PM,"334","21.3","36","839"
08/06/2022 6:18:52 PM,"325","21.3","36","839"
08/06/2022 6:23:52 PM,"324","21.3","35","839"
08/06/2022 6:28:52 PM,"326","21.3","35","839"
08/06/2022 6:33:52 PM,"327","21.2","35","839"
08/06/2022 6:38:52 PM,"321","21.2","35","839"
08/06/2022 6:43:52 PM,"328","21.2","35","839"
08/06/2022 6:48:52 PM,"329","21.2","35","839"
08/06/2022 6:53:52 PM,"327","21.3","35","839"
08/06/2022 6:58:52 PM,"324","21.4","35","839"
08/06/2022 7:03:52 PM,"325","21.5","35","839"
08/06/2022 7:08:52 PM,"333","21.6","35","839"
08/06/2022 7:13:52 PM,"322","21.7","35","839"
08/06/2022 7:18:52 PM,"332","21.7","35","839"
08/06/2022 7:23:52 PM,"322","21.7","35","839"
08/06/2022 7:28:52 PM,"328","21.6","35","839"
08/06/2022 7:33:52 PM,"333","21.5","35","839"
08/06/2022 7:38:52 PM,"327","21.5","35","839"
08/06/2022 7:43:52 PM,"328","21.5","35","839"
08/06/2022 7:48:52 PM,"327","21.4","35","839"
08/06/2022 7:53:52 PM,"337","21.4","35","839"
08/06/2022 7:58:52 PM,"328","21.4","35","839"
08/06/2022 8:03:52 PM,"321","21.4","35","839"
08/06/2022 8:08:52 PM,"327","21.3","35","839"
08/06/2022 8:13:52 PM,"336","21.4","35","839"
08/06/2022 8:18:52 PM,"330","21.4","35","839"
08/06/2022 8:23:52 PM,"330","21.3","35","839"
08/06/2022 8:28:52 PM,"332","21.3","35","839"
08/06/2022 8:33:52 PM,"323","21.3","35","839"
08/06/2022 8:38:52 PM,"336","21.3","35","839"
08/06/2022 8:43:52 PM,"340","21.3","35","839"
08/06/2022 8:48:52 PM,"338","21.3","35","839"
08/06/2022 8:53:52 PM,"335","21.3","35","839"
08/06/2022 8:58:52 PM,"341","21.4","35","839"
08/06/2022 9:03:52 PM,"334","21.5","35","839"
08/06/2022 9:08:52 PM,"330","21.5","35","839"
08/06/2022 9:13:52 PM,"330","21.5","35","839"
08/06/2022 9:18:52 PM,"334","21.5","35","839"
08/06/2022 9:23:52 PM,"329","21.4","36","839"
08/06/2022 9:28:52 PM,"340","21.4","36","839"
08/06/2022 9:33:52 PM,"327","21.4","36","839"
08/06/2022 9:38:52 PM,"339","21.4","36","839"
08/06/2022 9:43:52 PM,"334","21.3","36","839"
08/06/2022 9:48:52 PM,"336","21.3","36","839"
08/06/2022 9:53:52 PM,"335","21.3","36","839"
08/06/2022 9:58:52 PM,"342","21.3","36","840"
08/06/2022 10:03:52 PM,"334","21.2","36","840"
08/06/2022 10:08:52 PM,"331","21.3","36","840"
08/06/2022 10:13:52 PM,"337","21.2","36","840"
08/06/2022 10:18:52 PM,"332","21.2","36","839"
08/06/2022 10:23:52 PM,"333","21.3","36","840"
08/06/2022 10:28:52 PM,"344","21.4","36","840"
08/06/2022 10:33:52 PM,"333","21.4","35","839"
08/06/2022 10:38:52 PM,"342","21.5","35","839"
08/06/2022 10:43:52 PM,"340","21.5","35","839"
08/06/2022 10:48:52 PM,"341","21.4","36","839"
08/06/2022 10:53:52 PM,"338","21.4","36","839"
08/06/2022 10:58:52 PM,"338","21.4","36","839"
08/06/2022 11:03:52 PM,"343","21.3","36","839"
08/06/2022 11:08:52 PM,"340","21.3","36","839"
08/06/2022 11:13:52 PM,"342","21.3","36","839"
08/06/2022 11:18:52 PM,"338","21.3","37","839"
08/06/2022 11:23:52 PM,"346","21.3","37","839"
08/06/2022 11:28:52 PM,"340","21.3","37","839"
08/06/2022 11:33:52 PM,"346","21.2","37","839"
08/06/2022 11:38:52 PM,"342","21.2","37","839"
08/06/2022 11:43:52 PM,"358","21.2","37","839"
08/06/2022 11:48:52 PM,"363","21.2","37","839"
08/06/2022 11:53:52 PM,"361","21.3","37","839"
08/06/2022 11:58:52 PM,"360","21.4","37","839"
09/06/2022 12:03:52 AM,"365","21.4","37","839"
09/06/2022 12:08:52 AM,"361","21.5","37","839"
09/06/2022 12:13:52 AM,"365","21.5","37","839"
09/06/2022 12:18:52 AM,"372","21.4","37","839"
09/06/2022 12:23:52 AM,"362","21.4","37","839"
09/06/2022 12:28:52 AM,"360","21.3","37","839"
09/06/2022 12:33:52 AM,"364","21.2","38","839"
09/06/2022 12:38:52 AM,"358","21.2","38","839"
09/06/2022 12:43:52 AM,"359","21.2","38","839"
09/06/2022 12:48:52 AM,"355","21.2","38","839"
09/06/2022 12:53:52 AM,"364","21.2","38","839"
09/06/2022 12:58:52 AM,"367","21.1","38","839"
09/06/2022 1:03:52 AM,"366","21.1","38","839"
09/06/2022 1:08:52 AM,"366","21.2","38","838"
09/06/2022 1:13:52 AM,"363","21.3","37","838"
09/06/2022 1:18:52 AM,"373","21.4","37","838"
09/06/2022 1:23:52 AM,"368","21.4","37","838"
09/06/2022 1:28:52 AM,"372","21.4","37","838"
09/06/2022 1:33:52 AM,"368","21.3","37","838"
09/06/2022 1:38:52 AM,"361","21.3","37","838"
09/06/2022 1:43:52 AM,"349","21.2","37","838"
09/06/2022 1:48:52 AM,"359","21.2","37","838"
09/06/2022 1:53:52 AM,"354","21.1","37","838"
09/06/2022 1:58:52 AM,"351","21.1","37","838"
09/06/2022 2:03:52 AM,"347","21.2","37","838"
09/06/2022 2:08:52 AM,"346","21.3","36","838"
09/06/2022 2:13:52 AM,"354","21.3","36","838"
09/06/2022 2:18:52 AM,"344","21.4","36","838"
09/06/2022 2:23:52 AM,"347","21.4","36","838"
09/06/2022 2:28:52 AM,"343","21.3","36","838"
09/06/2022 2:33:52 AM,"342","21.3","36","838"
09/06/2022 2:38:52 AM,"346","21.2","36","838"
09/06/2022 2:43:52 AM,"335","21.2","36","838"
09/06/2022 2:48:52 AM,"351","21.2","36","838"
09/06/2022 2:53:52 AM,"358","21.2","36","838"
09/06/2022 2:58:52 AM,"350","21.2","36","838"
09/06/2022 3:03:52 AM,"362","21.3","36","838"
09/06/2022 3:08:52 AM,"357","21.4","36","838"
09/06/2022 3:13:52 AM,"362","21.4","36","838"
09/06/2022 3:18:52 AM,"360","21.3","37","838"
09/06/2022 3:23:52 AM,"360","21.3","37","838"
09/06/2022 3:28:52 AM,"363","21.2","37","838"
09/06/2022 3:33:52 AM,"361","21.2","37","838"
09/06/2022 3:38:52 AM,"368","21.2","37","838"
09/06/2022 3:43:52 AM,"357","21.1","37","838"
09/06/2022 3:48:52 AM,"363","21.2","37","838"
09/06/2022 3:53:52 AM,"363","21.2","37","838"
09/06/2022 3:58:52 AM,"361","21.3","37","838"
09/06/2022 4:03:52 AM,"366","21.3","36","838"
09/06/2022 4:08:52 AM,"355","21.4","36","838"
09/06/2022 4:13:52 AM,"356","21.3","36","838"
09/06/2022 4:18:52 AM,"366","21.3","36","838"
09/06/2022 4:23:52 AM,"364","21.2","36","838"
09/06/2022 4:28:52 AM,"371","21.1","36","838"
09/06/2022 4:33:52 AM,"372","21.1","37","838"
09/06/2022 4:38:52 AM,"371","21.1","37","838"
09/06/2022 4:43:52 AM,"375","21.1","37","838"
09/06/2022 4:48:52 AM,"374","21.2","36","838"
09/06/2022 4:53:52 AM,"369","21.3","36","838"
09/06/2022 4:58:52 AM,"373","21.3","36","838"
09/06/2022 5:03:52 AM,"372","21.4","36","838"
09/06/2022 5:08:52 AM,"373","21.3","36","838"
09/06/2022 5:13:52 AM,"370","21.2","36","838"
09/06/2022 5:18:52 AM,"373","21.2","36","838"
09/06/2022 5:23:52 AM,"373","21.1","36","838"
09/06/2022 5:28:52 AM,"364","21.1","36","838"
09/06/2022 5:33:52 AM,"362","21.1","36","838"
09/06/2022 5:38:52 AM,"377","21.2","36","838"
09/06/2022 5:43:52 AM,"365","21.3","36","838"
09/06/2022 5:48:52 AM,"368","21.3","36","838"
09/06/2022 5:53:52 AM,"375","21.3","36","838"
09/06/2022 5:58:52 AM,"375","21.3","36","838"
09/06/2022 6:03:52 AM,"378","21.2","36","838"
09/06/2022 6:08:52 AM,"382","21.2","36","838"
09/06/2022 6:13:52 AM,"376","21.1","37","838"
09/06/2022 6:18:52 AM,"376","21.1","37","838"
09/06/2022 6:23:52 AM,"381","21.1","37","838"
09/06/2022 6:28:52 AM,"381","21.2","36","838"
09/06/2022 6:33:52 AM,"387","21.3","36","838"
09/06/2022 6:38:52 AM,"385","21.3","36","839"
09/06/2022 6:43:52 AM,"380","21.3","36","839"
09/06/2022 6:48:52 AM,"381","21.3","36","839"
09/06/2022 6:53:52 AM,"375","21.2","37","839"
09/06/2022 6:58:52 AM,"381","21.2","37","839"
09/06/2022 7:03:52 AM,"373","21.1","37","839"
09/06/2022 7:08:52 AM,"372","21.1","37","839"
09/06/2022 7:13:52 AM,"368","21.1","37","839"
09/06/2022 7:18:52 AM,"369","21.1","37","839"
09/06/2022 7:23:52 AM,"365","21.1","37","839"
09/06/2022 7:28:52 AM,"368","21.1","37","839"
09/06/2022 7:33:52 AM,"362","21.2","37","839"
09/06/2022 7:38:52 AM,"362","21.3","37","838"
09/06/2022 7:43:52 AM,"359","21.4","37","838"
09/06/2022 7:48:52 AM,"356","21.4","37","838"
09/06/2022 7:53:52 AM,"352","21.3","37","838"
09/06/2022 7:58:52 AM,"351","21.3","37","838"
09/06/2022 8:03:52 AM,"350","21.3","37","838"
09/06/2022 8:08:52 AM,"354","21.3","37","838"
09/06/2022 8:13:52 AM,"343","21.3","37","838"
09/06/2022 8:18:52 AM,"348","21.2","37","838"
09/06/2022 8:23:52 AM,"348","21.2","37","838"
09/06/2022 8:28:52 AM,"341","21.2","37","838"
09/06/2022 8:33:52 AM,"336","21.2","37","838"
09/06/2022 8:38:52 AM,"343","21.2","37","838"
09/06/2022 8:43:52 AM,"344","21.2","37","838"
09/06/2022 8:48:52 AM,"348","21.2","37","838"
09/06/2022 8:53:52 AM,"350","21.3","37","838"
09/06/2022 8:58:52 AM,"348","21.4","37","838"
09/06/2022 9:03:52 AM,"348","21.4","37","838"
09/06/2022 9:08:52 AM,"348","21.4","38","838"
09/06/2022 9:13:52 AM,"342","21.4","38","838"
09/06/2022 9:18:52 AM,"334","21.4","38","838"
09/06/2022 9:23:52 AM,"353","21.4","38","838"
09/06/2022 9:28:52 AM,"346","21.3","39","838"
09/06/2022 9:33:52 AM,"339","21.3","39","838"
09/06/2022 9:38:52 AM,"338","21.3","39","838"
09/06/2022 9:43:52 AM,"350","21.3","39","838"
09/06/2022 9:48:52 AM,"333","21.3","39","838"
09/06/2022 9:53:52 AM,"343","21.3","39","838"
09/06/2022 9:58:52 AM,"345","21.3","39","838"
09/06/2022 10:03:52 AM,"345","21.4","39","838"
09/06/2022 10:08:52 AM,"342","21.4","40","838"
09/06/2022 10:13:52 AM,"347","21.4","40","838"
09/06/2022 10:18:52 AM,"350","21.4","40","838"
09/06/2022 10:23:52 AM,"359","21.4","41","838"
09/06/2022 10:28:52 AM,"345","21.4","41","838"
09/06/2022 10:33:52 AM,"349","21.4","41","838"
09/06/2022 10:38:52 AM,"351","21.4","41","838"
09/06/2022 10:43:52 AM,"351","21.4","42","838"
09/06/2022 10:48:52 AM,"352","21.3","42","838"
09/06/2022 10:53:52 AM,"376","21.4","42","838"
09/06/2022 10:58:52 AM,"393","21.5","43","838"
09/06/2022 11:03:52 AM,"402","21.5","43","838"
09/06/2022 11:08:52 AM,"403","21.5","43","838"
09/06/2022 11:13:52 AM,"408","21.6","43","838"
09/06/2022 11:18:52 AM,"404","21.6","43","838"
09/06/2022 11:23:52 AM,"395","21.6","43","838"
09/06/2022 11:28:52 AM,"400","21.6","44","838"
09/06/2022 11:33:52 AM,"383","21.6","43","838"
09/06/2022 11:38:52 AM,"398","21.6","43","837"
09/06/2022 11:43:52 AM,"382","21.6","43","837"
09/06/2022 11:48:52 AM,"377","21.6","43","837"
09/06/2022 11:53:52 AM,"391","21.6","42","837"
09/06/2022 11:58:52 AM,"395","21.6","42","837"
09/06/2022 12:03:52 PM,"387","21.6","42","837"
09/06/2022 12:08:52 PM,"397","21.5","42","837"
09/06/2022 12:13:52 PM,"384","21.5","42","837"
09/06/2022 12:18:52 PM,"389","21.5","42","837"
09/06/2022 12:23:52 PM,"383","21.5","42","837"
09/06/2022 12:28:52 PM,"387","21.5","42","837"
09/06/2022 12:33:52 PM,"383","21.5","42","837"
09/06/2022 12:38:52 PM,"369","21.5","42","837"
09/06/2022 12:43:52 PM,"357","21.5","41","837"
09/06/2022 12:48:52 PM,"365","21.4","41","837"
09/06/2022 12:53:52 PM,"369","21.4","40","837"
09/06/2022 12:58:52 PM,"365","21.4","40","836"
09/06/2022 1:03:52 PM,"348","21.4","39","836"
09/06/2022 1:08:52 PM,"354","21.4","39","836"
09/06/2022 1:13:52 PM,"375","21.4","38","836"
09/06/2022 1:18:52 PM,"349","21.4","38","836"
09/06/2022 1:23:52 PM,"344","21.3","38","836"
09/06/2022 1:28:52 PM,"338","21.4","38","836"
09/06/2022 1:33:52 PM,"340","21.3","38","836"
09/06/2022 1:38:52 PM,"346","21.4","38","836"
09/06/2022 1:43:52 PM,"335","21.3","38","836"
09/06/2022 1:48:52 PM,"331","21.4","38","836"
09/06/2022 1:53:52 PM,"344","21.4","37","836"
09/06/2022 1:58:52 PM,"339","21.5","37","836"
09/06/2022 2:03:52 PM,"344","21.5","37","836"
09/06/2022 2:08:52 PM,"340","21.6","36","836"
09/06/2022 2:13:52 PM,"343","21.6","36","836"
09/06/2022 2:18:52 PM,"343","21.6","36","836"
09/06/2022 2:23:52 PM,"331","21.5","36","836"
09/06/2022 2:28:52 PM,"342","21.5","35","836"
09/06/2022 2:33:52 PM,"329","21.5","36","836"
09/06/2022 2:38:52 PM,"337","21.4","35","836"
09/06/2022 2:43:52 PM,"339","21.4","36","836"
09/06/2022 2:48:52 PM,"335","21.4","35","836"
09/06/2022 2:53:52 PM,"338","21.4","35","836"
09/06/2022 2:58:52 PM,"341","21.4","35","836"
09/06/2022 3:03:52 PM,"333","21.4","35","836"
09/06/2022 3:08:52 PM,"336","21.3","35","836"
09/06/2022 3:13:52 PM,"339","21.3","35","836"
09/06/2022 3:18:52 PM,"332","21.4","35","836"
09/06/2022 3:23:52 PM,"326","21.4","35","836"
09/06/2022 3:28:52 PM,"332","21.5","35","836"
09/06/2022 3:33:52 PM,"328","21.5","34","836"
09/06/2022 3:38:52 PM,"335","21.5","34","836"
09/06/2022 3:43:52 PM,"333","21.5","34","836"
09/06/2022 3:48:52 PM,"336","21.5","34","836"
09/06/2022 3:53:52 PM,"328","21.4","34","836"
09/06/2022 3:58:52 PM,"323","21.4","34","836"
09/06/2022 4:03:52 PM,"334","21.4","34","836"
09/06/2022 4:08:52 PM,"330","21.3","34","836"
09/06/2022 4:13:52 PM,"329","21.3","34","836"
09/06/2022 4:18:52 PM,"331","21.3","34","836"
09/06/2022 4:23:52 PM,"333","21.3","33","836"
09/06/2022 4:28:52 PM,"340","21.3","33","836"
09/06/2022 4:33:52 PM,"332","21.3","33","836"
09/06/2022 4:38:52 PM,"328","21.3","33","836"
09/06/2022 4:43:52 PM,"339","21.4","33","836"
09/06/2022 4:48:52 PM,"318","21.5","33","836"
09/06/2022 4:53:52 PM,"331","21.5","33","836"
09/06/2022 4:58:52 PM,"327","21.5","33","836"
09/06/2022 5:03:52 PM,"328","21.5","33","836"
09/06/2022 5:08:52 PM,"332","21.5","33","836"
09/06/2022 5:13:52 PM,"331","21.4","33","836"
09/06/2022 5:18:52 PM,"333","21.4","33","836"
09/06/2022 5:23:52 PM,"327","21.4","33","836"
09/06/2022 5:28:52 PM,"329","21.4","33","836"
09/06/2022 5:33:52 PM,"329","21.4","33","836"
09/06/2022 5:38:52 PM,"334","21.4","33","836"
09/06/2022 5:43:52 PM,"339","21.4","34","836"
09/06/2022 5:48:52 PM,"336","21.4","34","836"
09/06/2022 5:53:52 PM,"337","21.4","34","836"
09/06/2022 5:58:52 PM,"327","21.4","34","836"
09/06/2022 6:03:52 PM,"332","21.5","34","836"
09/06/2022 6:08:52 PM,"336","21.5","34","836"
09/06/2022 6:13:52 PM,"326","21.5","34","836"
09/06/2022 6:18:52 PM,"339","21.5","34","836"
09/06/2022 6:23:52 PM,"329","21.4","35","836"
09/06/2022 6:28:52 PM,"337","21.4","35","836"
09/06/2022 6:33:52 PM,"340","21.4","35","836"
09/06/2022 6:38:52 PM,"327","21.4","35","836"
09/06/2022 6:43:52 PM,"335","21.4","35","836"
09/06/2022 6:48:52 PM,"327","21.4","35","836"
09/06/2022 6:53:52 PM,"339","21.4","35","836"
09/06/2022 6:58:52 PM,"333","21.4","36","837"
09/06/2022 7:03:52 PM,"331","21.4","36","837"
09/06/2022 7:08:52 PM,"327","21.4","35","837"
09/06/2022 7:13:52 PM,"333","21.4","35","837"
09/06/2022 7:18:52 PM,"330","21.4","35","837"
09/06/2022 7:23:52 PM,"336","21.4","36","837"
09/06/2022 7:28:52 PM,"336","21.3","35","837"
09/06/2022 7:33:52 PM,"333","21.4","35","837"
09/06/2022 7:38:52 PM,"326","21.4","35","837"
09/06/2022 7:43:52 PM,"334","21.5","35","837"
09/06/2022 7:48:52 PM,"336","21.5","35","837"
09/06/2022 7:53:52 PM,"338","21.4","35","837"
09/06/2022 7:58:52 PM,"337","21.4","35","837"
09/06/2022 8:03:52 PM,"332","21.4","36","837"
09/06/2022 8:08:52 PM,"332","21.4","35","837"
09/06/2022 8:13:52 PM,"338","21.4","35","838"
09/06/2022 8:18:52 PM,"340","21.3","35","837"
09/06/2022 8:23:52 PM,"335","21.4","36","837"
09/06/2022 8:28:52 PM,"348","21.4","36","837"
09/06/2022 8:33:52 PM,"344","21.4","35","838"
09/06/2022 8:38:52 PM,"333","21.5","35","838"
09/06/2022 8:43:52 PM,"347","21.5","36","838"
09/06/2022 8:48:52 PM,"344","21.5","36","838"
09/06/2022 8:53:52 PM,"352","21.5","36","837"
09/06/2022 8:58:52 PM,"355","21.4","36","838"
09/06/2022 9:03:52 PM,"343","21.4","36","838"
09/06/2022 9:08:52 PM,"353","21.4","36","838"
09/06/2022 9:13:52 PM,"345","21.4","36","838"
09/06/2022 9:18:52 PM,"339","21.3","36","838"
09/06/2022 9:23:52 PM,"336","21.3","36","838"
09/06/2022 9:28:52 PM,"345","21.4","36","838"
09/06/2022 9:33:52 PM,"348","21.4","36","838"
09/06/2022 9:38:52 PM,"347","21.5","35","838"
09/06/2022 9:43:52 PM,"342","21.5","35","838"
09/06/2022 9:48:52 PM,"334","21.5","35","839"
09/06/2022 9:53:52 PM,"346","21.4","35","839"
09/06/2022 9:58:52 PM,"343","21.4","35","839"
09/06/2022 10:03:52 PM,"343","21.4","35","839"
09/06/2022 10:08:52 PM,"351","21.3","35","840"
09/06/2022 10:13:52 PM,"342","21.3","36","840"
09/06/2022 10:18:52 PM,"351","21.3","36","840"
09/06/2022 10:23:52 PM,"344","21.3","36","840"
09/06/2022 10:28:52 PM,"336","21.3","36","840"
09/06/2022 10:33:52 PM,"346","21.3","36","840"
09/06/2022 10:38:52 PM,"346","21.4","36","840"
09/06/2022 10:43:52 PM,"348","21.5","36","840"
09/06/2022 10:48:52 PM,"348","21.5","36","840"
09/06/2022 10:53:52 PM,"342","21.5","36","840"
09/06/2022 10:58:52 PM,"349","21.5","37","840"
09/06/2022 11:03:52 PM,"353","21.4","37","840"
09/06/2022 11:08:52 PM,"359","21.4","37","840"
09/06/2022 11:13:52 PM,"341","21.4","38","840"
09/06/2022 11:18:52 PM,"345","21.4","38","841"
09/06/2022 11:23:52 PM,"351","21.4","38","841"
09/06/2022 11:28:52 PM,"344","21.4","39","841"
09/06/2022 11:33:52 PM,"349","21.4","39","841"
09/06/2022 11:38:52 PM,"331","21.5","39","841"
09/06/2022 11:43:52 PM,"338","21.5","39","841"
09/06/2022 11:48:52 PM,"338","21.5","39","841"
09/06/2022 11:53:52 PM,"335","21.5","39","841"
09/06/2022 11:58:52 PM,"341","21.5","40","841"
10/06/2022 12:03:52 AM,"345","21.4","40","841"
10/06/2022 12:08:52 AM,"336","21.4","40","841"
10/06/2022 12:13:52 AM,"339","21.4","40","841"
10/06/2022 12:18:52 AM,"343","21.4","40","841"
10/06/2022 12:23:52 AM,"339","21.4","41","841"
10/06/2022 12:28:52 AM,"343","21.4","41","841"
10/06/2022 12:33:52 AM,"339","21.3","41","841"
10/06/2022 12:38:52 AM,"338","21.4","41","841"
10/06/2022 12:43:52 AM,"338","21.3","41","841"
10/06/2022 12:48:52 AM,"352","21.3","41","841"
10/06/2022 12:53:52 AM,"344","21.3","41","841"
10/06/2022 12:58:52 AM,"351","21.4","41","841"
10/06/2022 1:03:52 AM,"353","21.5","41","841"
10/06/2022 1:08:52 AM,"338","21.5","41","841"
10/06/2022 1:13:52 AM,"355","21.5","41","841"
10/06/2022 1:18:52 AM,"354","21.5","42","841"
10/06/2022 1:23:52 AM,"360","21.4","42","841"
10/06/2022 1:28:52 AM,"354","21.4","42","841"
10/06/2022 1:33:52 AM,"349","21.4","42","841"
10/06/2022 1:38:52 AM,"363","21.4","42","841"
10/06/2022 1:43:52 AM,"354","21.3","42","841"
10/06/2022 1:48:52 AM,"356","21.3","42","841"
10/06/2022 1:53:52 AM,"358","21.3","42","841"
10/06/2022 1:58:52 AM,"355","21.3","42","841"
10/06/2022 2:03:52 AM,"360","21.3","43","841"
10/06/2022 2:08:52 AM,"365","21.3","42","841"
10/06/2022 2:13:52 AM,"366","21.4","42","841"
10/06/2022 2:18:52 AM,"359","21.5","42","841"
10/06/2022 2:23:52 AM,"370","21.5","42","840"
10/06/2022 2:28:52 AM,"375","21.5","42","840"
10/06/2022 2:33:52 AM,"367","21.5","42","840"
10/06/2022 2:38:52 AM,"360","21.4","43","840"
10/06/2022 2:43:52 AM,"361","21.4","43","840"
10/06/2022 2:48:52 AM,"360","21.4","43","840"
10/06/2022 2:53:52 AM,"364","21.4","43","840"
10/06/2022 2:58:52 AM,"363","21.3","43","840"
10/06/2022 3:03:52 AM,"373","21.3","43","840"
10/06/2022 3:08:52 AM,"376","21.3","43","840"
10/06/2022 3:13:52 AM,"365","21.4","43","840"
10/06/2022 3:18:52 AM,"366","21.5","42","840"
10/06/2022 3:23:52 AM,"382","21.5","42","840"
10/06/2022 3:28:52 AM,"370","21.5","42","840"
10/06/2022 3:33:52 AM,"366","21.5","42","840"
10/06/2022 3:38:52 AM,"364","21.5","43","840"
10/06/2022 3:43:52 AM,"379","21.4","42","840"
10/06/2022 3:48:52 AM,"374","21.4","42","840"
10/06/2022 3:53:52 AM,"373","21.4","42","840"
10/06/2022 3:58:52 AM,"362","21.4","42","840"
10/06/2022 4:03:52 AM,"371","21.4","42","840"
10/06/2022 4:08:52 AM,"372","21.3","42","840"
10/06/2022 4:13:52 AM,"373","21.3","42","840"
10/06/2022 4:18:52 AM,"358","21.3","42","840"
10/06/2022 4:23:52 AM,"377","21.3","42","840"
10/06/2022 4:28:52 AM,"371","21.3","42","840"
10/06/2022 4:33:52 AM,"373","21.3","42","840"
10/06/2022 4:38:52 AM,"376","21.3","42","840"
10/06/2022 4:43:52 AM,"376","21.3","42","840"
10/06/2022 4:48:52 AM,"382","21.3","43","840"
10/06/2022 4:53:52 AM,"376","21.2","43","840"
10/06/2022 4:58:52 AM,"371","21.3","42","840"
10/06/2022 5:03:52 AM,"367","21.2","42","840"
10/06/2022 5:08:52 AM,"378","21.2","42","840"
10/06/2022 5:13:52 AM,"367","21.2","43","840"
10/06/2022 5:18:52 AM,"369","21.2","43","840"
10/06/2022 5:23:52 AM,"372","21.2","42","840"
10/06/2022 5:28:52 AM,"368","21.3","42","840"
10/06/2022 5:33:52 AM,"377","21.4","42","840"
10/06/2022 5:38:52 AM,"372","21.5","42","840"
10/06/2022 5:43:52 AM,"370","21.5","42","840"
10/06/2022 5:48:52 AM,"373","21.5","42","840"
10/06/2022 5:53:52 AM,"382","21.4","42","840"
10/06/2022 5:58:52 AM,"377","21.4","42","840"
10/06/2022 6:03:52 AM,"378","21.3","42","840"
10/06/2022 6:08:52 AM,"367","21.3","42","840"
10/06/2022 6:13:52 AM,"379","21.3","42","840"
10/06/2022 6:18:52 AM,"363","21.3","42","840"
10/06/2022 6:23:52 AM,"365","21.3","42","840"
10/06/2022 6:28:52 AM,"366","21.3","42","840"
10/06/2022 6:33:52 AM,"370","21.2","42","840"
10/06/2022 6:38:52 AM,"368","21.3","42","840"
10/06/2022 6:43:52 AM,"366","21.2","42","840"
10/06/2022 6:48:52 AM,"370","21.3","42","840"
10/06/2022 6:53:52 AM,"376","21.3","42","840"
