Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220711\VL_CU_APS_CADR_Avery2.A21
Sample Time,155
Density,1
Stokes Correction,off
Lower Channel Bound,0.486968
Upper Channel Bound,20.5353
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.965,4.38988e-005,1.85989e-005,7.24809e-006,3.82918e-006,2.73513e-006,0.00617496,0.0166858,0.0153761,0.014142,0.0133206,0.0126039,0.0119481,0.0113813,0.0109162,0.0103858,0.00988257,0.00947216,0.00899242,0.00862824,0.00824026,0.00791109,0.0075547,0.00716932,0.00682319,0.00654475,0.00625989,0.00592196
1.037,3.95415e-005,2.05345e-005,8.1459e-006,4.24266e-006,8.48531e-007,0.00686258,0.0185267,0.0169066,0.0155551,0.0145939,0.0137771,0.0129489,0.0123646,0.01179,0.0112578,0.0107046,0.0100924,0.00969464,0.00924746,0.008831,0.00838026,0.00807326,0.00758553,0.00712562,0.00679079,0.00652436,0.00616288
1.114,4.04342e-005,1.89535e-005,8.84498e-006,3.58011e-006,2.10595e-006,0.0075393,0.0202445,0.0184593,0.0169716,0.0157936,0.0147526,0.0139858,0.0133896,0.0125609,0.0119643,0.0114477,0.0108399,0.0101452,0.00974001,0.00928744,0.00871673,0.00834103,0.00793458,0.00750729,0.00702186,0.00667838,0.00628141
1.197,4.05069e-005,1.64641e-005,9.14673e-006,4.18136e-006,2.09068e-006,0.00828798,0.022329,0.0202339,0.0183622,0.0170411,0.0159691,0.0150911,0.01418,0.013488,0.0126985,0.0120167,0.0114201,0.0107696,0.0101811,0.00966652,0.00903226,0.00873591,0.0081108,0.00769031,0.00722722,0.00673931,0.00633267
1.286,3.72946e-005,1.81608e-005,7.13461e-006,3.56731e-006,3.24301e-007,0.0091602,0.0247519,0.0220917,0.0201384,0.0185399,0.0172577,0.0162481,0.0152823,0.0144641,0.0135995,0.0127191,0.0119051,0.0114102,0.0106147,0.0100618,0.00949066,0.00901783,0.00844738,0.0078737,0.00728412,0.00694555,0.00649769
1.382,3.70242e-005,1.36829e-005,6.84143e-006,4.02437e-006,2.41462e-006,0.0108264,0.0286555,0.0252078,0.0228463,0.0208169,0.0196313,0.0180489,0.0170062,0.0159763,0.0148648,0.0138169,0.0131573,0.01236,0.0114517,0.010735,0.0100806,0.00949067,0.00887695,0.00824392,0.00768775,0.007266,0.00679233
1.486,4.09507e-005,1.69796e-005,5.99279e-006,2.99639e-006,9.98798e-007,0.0127976,0.0331606,0.0288133,0.0257815,0.023306,0.0217698,0.0201542,0.0188468,0.0175479,0.0163893,0.0151977,0.0143128,0.0132336,0.0122493,0.0114392,0.0106427,0.00991057,0.00929332,0.008723,0.00788251,0.00737063,0.00692267
1.596,3.78031e-005,1.54931e-005,9.29585e-006,1.23945e-006,1.23945e-006,0.0154299,0.0388895,0.0330381,0.0288469,0.0259745,0.0240044,0.0219872,0.0205525,0.018847,0.0176646,0.0162609,0.0149775,0.0139989,0.0129584,0.0118342,0.0111463,0.010231,0.00949168,0.00878272,0.00816857,0.00735921,0.00676304
1.715,3.15306e-005,1.38427e-005,7.69038e-006,1.53808e-006,1.53808e-006,0.0176771,0.0440328,0.0368954,0.0320297,0.0293096,0.0266064,0.0243647,0.0223336,0.020784,0.019149,0.0175464,0.0162044,0.0146663,0.0137589,0.0126699,0.0112895,0.0106842,0.00982292,0.00888854,0.00813565,0.0074266,0.00689827
1.843,3.24472e-005,1.43149e-005,4.77164e-006,2.86298e-006,1.90866e-006,0.0185636,0.0460645,0.0383974,0.0331667,0.0303266,0.0270943,0.0244127,0.0223962,0.0208607,0.0190054,0.0171455,0.0157378,0.0141059,0.013227,0.0118671,0.0108249,0.0101063,0.00913292,0.00823204,0.00765562,0.00672992,0.00612202
1.981,2.96065e-005,1.42111e-005,2.36852e-006,1.18426e-006,0,0.0193579,0.0491575,0.042155,0.0371799,0.0332529,0.0298849,0.0269443,0.0246101,0.0225886,0.0202236,0.0184591,0.0164174,0.0149833,0.0136415,0.0124892,0.0110006,0.0103291,0.00917448,0.00816312,0.00737795,0.00657739,0.00578749
2.129,2.49831e-005,1.4696e-005,2.93919e-006,1.4696e-006,0,0.021074,0.0528555,0.0454428,0.0397702,0.0358464,0.0318461,0.0286939,0.0254666,0.0235576,0.020855,0.0185434,0.0166549,0.0151398,0.0136996,0.0122432,0.0109529,0.0100079,0.00890428,0.00776828,0.00687183,0.00605179,0.0053023
2.288,9.11838e-006,3.64735e-006,1.82368e-006,1.82368e-006,0,0.0234725,0.0558501,0.0447129,0.0379343,0.0335648,0.0295581,0.0267333,0.0232154,0.0209796,0.0191595,0.0167322,0.0151985,0.013021,0.0117299,0.0104004,0.00905455,0.00824119,0.00719987,0.00613849,0.00531966,0.00481268,0.00410692
2.458,1.58415e-005,6.78921e-006,2.26307e-006,2.26307e-006,0,0.0267947,0.0599442,0.0457344,0.0379743,0.0329842,0.0287432,0.0254346,0.02216,0.0200553,0.0173894,0.0153662,0.0127977,0.0112723,0.00984435,0.0083892,0.00731198,0.00618723,0.00554452,0.00468003,0.00407126,0.00361186,0.00306193
2.642,8.42498e-006,2.80833e-006,8.42498e-006,0,0,0.0254069,0.0570652,0.042504,0.0354046,0.0304507,0.0257636,0.022315,0.0192707,0.0168078,0.0141399,0.0123735,0.0102167,0.00871424,0.00766393,0.00649847,0.0054285,0.00476854,0.0040805,0.00341212,0.00294313,0.00241235,0.0019911
2.839,6.96992e-006,3.48496e-006,0,3.48496e-006,0,0.0217078,0.0508769,0.0401955,0.0310336,0.0272315,0.0224222,0.0187351,0.0157067,0.0132289,0.0115945,0.00958364,0.00834299,0.00687583,0.00586519,0.00483712,0.00398679,0.00350238,0.0028507,0.00221295,0.00182612,0.00148459,0.00127898
3.051,0,4.32462e-006,0,0,0,0.0231627,0.0519689,0.0391724,0.0320324,0.0265142,0.0215798,0.0178823,0.014881,0.0123208,0.00974769,0.00816488,0.00638746,0.00533658,0.00438084,0.0033732,0.00262072,0.00215798,0.00188986,0.00147469,0.00128441,0.000843301,0.000726536
3.278,0,0,0,0,0,0.0269832,0.0560057,0.0374104,0.0293552,0.0234305,0.0187025,0.0147903,0.0117635,0.00957398,0.00732002,0.00580664,0.00431473,0.00356878,0.00281209,0.00223786,0.00160997,0.00129871,0.000949885,0.000724489,0.000670823,0.000568858,0.000515192
3.523,6.65959e-006,0,6.65959e-006,0,0,0.0249468,0.0489214,0.0323124,0.0234817,0.0197257,0.0143647,0.0110749,0.00849098,0.00666625,0.00538095,0.00388254,0.00273709,0.00226426,0.00153837,0.00118541,0.000965641,0.000739215,0.000692598,0.00048615,0.000233086,0.000266384,0.000213107
3.786,0,0,0,0,0,0.0200901,0.0406926,0.0281477,0.0207926,0.015487,0.0112723,0.00849554,0.00655346,0.00519815,0.0038263,0.00265279,0.00188422,0.00144622,0.00112392,0.00081815,0.000636339,0.000520641,0.000272717,0.00023966,0.000173547,0.00014049,8.26414e-005
4.068,0,0,0,0,0,0.017957,0.036437,0.0221514,0.0163572,0.0113834,0.00784529,0.00572245,0.00393803,0.00274842,0.00189723,0.00132293,0.00108706,0.000564041,0.000533275,0.000399956,0.000164085,0.000164085,0.000205106,3.07659e-005,7.1787e-005,3.07659e-005,0
4.371,0,0,0,0,0,0.0199419,0.0357224,0.0184657,0.0116317,0.00797931,0.00481049,0.00343607,0.00202346,0.00132352,0.000916284,0.000572678,0.000470868,0.00026725,0.000318154,0.000139988,0.000114536,2.54523e-005,7.6357e-005,8.90832e-005,3.81785e-005,0,2.54523e-005
4.698,0,0,0,0,0,0.0176085,0.0297371,0.0145764,0.00876478,0.0049746,0.00323744,0.00216356,0.00118443,0.00066328,0.000536941,0.000173716,0.000173716,0.000205301,6.31696e-005,9.47543e-005,3.15848e-005,6.31696e-005,3.15848e-005,1.57924e-005,0,4.73772e-005,1.57924e-005
5.048,0,0,0,0,0,0.013581,0.0251042,0.01168,0.00576163,0.00335115,0.00186175,0.00101906,0.000685908,0.000548726,0.000215571,0.000117584,0.000117584,5.87921e-005,0.000117584,1.95974e-005,3.91947e-005,3.91947e-005,1.95974e-005,0,0,0,1.95974e-005
5.425,0,0,0,0,0,0.0137889,0.0208172,0.00892511,0.00459631,0.00286966,0.001143,0.000656616,0.000437744,0.000389106,0.000145915,0.000145915,7.29573e-005,0.000145915,4.86382e-005,4.86382e-005,7.29573e-005,0,2.43191e-005,9.72764e-005,0,0,4.86382e-005
5.829,0,0,0,0,0,0.011166,0.0159041,0.00642802,0.00271607,0.00181071,0.000965712,0.000392321,0.000301785,0.000181071,9.05355e-005,9.05355e-005,0.000120714,6.0357e-005,0.000120714,0,6.0357e-005,9.05355e-005,0,0,3.01785e-005,3.01785e-005,3.01785e-005
6.264,0,0,0,0,0,0.00939986,0.010411,0.00486845,0.00250913,0.000973691,0.000599194,0.000262148,0.000149799,0.000149799,0.000262148,0.000112349,0.000112349,3.74496e-005,7.48993e-005,7.48993e-005,3.74496e-005,0,3.74496e-005,3.74496e-005,3.74496e-005,7.48993e-005,3.74496e-005
6.732,0,0,0,0,0,0.00701737,0.00961985,0.00302072,0.00185891,0.000743563,0.000278836,0.000371781,0.000185891,9.29454e-005,0,0.000278836,0.000139418,0.000232363,9.29454e-005,0,9.29454e-005,4.64727e-005,4.64727e-005,0,9.29454e-005,4.64727e-005,4.64727e-005
7.234,0,0,0,0,0,0.00593998,0.00715104,0.00259514,0.00121106,0.000865046,0.000634367,0.000403688,0.000173009,0,0.000346018,0.000173009,0.000230679,5.76697e-005,5.76697e-005,5.76697e-005,5.76697e-005,0.000173009,5.76697e-005,0,0.000173009,5.76697e-005,5.76697e-005
7.774,0,0,0,0,0,0.00379292,0.00522421,0.00164598,0.0010019,0.000357823,0.000715645,0.000143129,0.000214694,0.000143129,7.15645e-005,0.000214694,0.000214694,0,0,0.000214694,0,0.000143129,0,0,0,7.15645e-005,0
8.354,0,0,0,0,0,0.00328586,0.00417393,0.00168734,0.000266421,0.000355228,8.88071e-005,0.000177614,8.88071e-005,0,0.000177614,8.88071e-005,8.88071e-005,8.88071e-005,0,8.88071e-005,0.000266421,0,0.000266421,0,0,0.000177614,0
8.977,0,0,0,0,0,0.00220408,0.00341633,0.000771429,0.000440816,0.000440816,0.000330612,0,0.000110204,0,0,0,0.000110204,0.000110204,0.000110204,0,0.000110204,0,0.000220408,0.000110204,0.000110204,0.000110204,0
9.647,0,0,0,0,0,0.00150432,0.00164108,0.000547026,0.000273513,0,0,0.000136756,0,0,0,0,0.000136756,0,0.000136756,0,0,0,0.000136756,0,0,0,0
10.37,0,0,0,0,0,0.000339412,0.000678825,0.000169706,0.000169706,0.000169706,0,0,0,0.000169706,0,0,0,0,0,0,0,0,0,0,0,0,0
11.14,0,0,0,0,0,0.00084238,0.000631785,0.00042119,0,0,0.000210595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.97,0,0,0,0,0,0.000784005,0.000784005,0,0.000261335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.86,0,0,0,0,0,0.000324301,0.000324301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000402437,0,0,0,0,0,0,0,0,0
14.86,0,0,0,0,0,0,0.000499399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.81,0,0,0,0,0,0,0.00118426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Event 1,1407,695,313,150,94,169225,458518,415437,380243,353149,333744,314915,298634,286401,273464,263289,252518,243495,234250,225493,219365,209014,202592,195334,188581,182110,177881
Event 3,1,0,0,0,0,28446,130360,100267,80376,67533,58807,51246,45674,40547,36188,32614,29488,26950,24143,22255,20407,17897,16517,15028,13695,12371,11636
Event 4,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead Time,21,10,4,2,1,4184,11045,9593,8591,7859,7323,6847,6423,6064,5727,5436,5158,4917,4662,4432,4256,4004,3828,3637,3468,3312,3184
Inlet Pressure,836.4,837,836.4,836.7,836.4,836.1,837.3,836.1,836.4,835.5,836.1,837.3,835.8,836.1,836.4,836.1,836.1,836.1,835.8,834.9,835.2,835.5,835.2,837,835.8,835.5,834.9
Total Flow,4.98,4.98,4.98,4.97,4.97,4.97,4.98,4.97,4.97,4.97,4.97,4.98,4.97,4.97,4.98,4.98,4.98,4.97,4.98,4.97,4.97,4.98,4.98,4.97,4.98,4.97,4.98
Sheath Flow,4,3.98,3.97,3.98,3.96,3.97,3.98,3.97,3.97,3.98,3.95,3.98,3.97,3.97,3.99,3.96,3.98,3.98,4,3.99,3.98,3.96,3.99,3.97,3.99,3.98,3.98
Analog Input Voltage 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analog Input Voltage 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digital Input Level 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digital Input Level 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digital Input Level 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laser Power,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Laser Current,42,42,42,42,42,42.1,42.1,42,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.1,42.2,42.1,42.2,42.2
Sheath Pump Voltage,2.746,2.756,2.746,2.75,2.746,2.747,2.767,2.743,2.772,2.741,2.753,2.767,2.746,2.752,2.756,2.75,2.765,2.768,2.75,2.738,2.738,2.745,2.742,2.76,2.758,2.747,2.741
Total Pump Voltage,2.888,2.883,2.885,2.885,2.886,2.891,2.886,2.887,2.889,2.892,2.893,2.889,2.891,2.888,2.884,2.887,2.884,2.885,2.886,2.891,2.889,2.888,2.887,2.883,2.886,2.886,2.89
Box Temperature,31.4,31.4,31.6,31.6,31.7,31.8,31.8,31.7,31.8,31.9,31.9,31.8,31.9,31.9,31.8,31.8,31.9,31.8,31.9,31.9,31.9,32,32,31.9,32,32,32.2
Avalanch Photo Diode Temperature,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
Avalanch Photo Diode Voltage,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
Status Flags,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000
Median(µm),1.18766,1.15744,1.18976,1.11787,0.993639,2.70211,2.44815,2.20538,2.09118,2.01457,1.93266,1.87029,1.80547,1.76199,1.71298,1.66795,1.62304,1.58259,1.55178,1.51245,1.47582,1.45159,1.42652,1.39058,1.36647,1.33798,1.31216
Mean(µm),1.31246,1.30367,1.39622,1.29305,1.09785,3.10114,2.79402,2.45007,2.28742,2.17455,2.07465,1.99166,1.92102,1.86836,1.81869,1.77093,1.73348,1.70446,1.6546,1.61361,1.58471,1.555,1.54901,1.49106,1.47679,1.46042,1.41834
Geo. Mean(µm),1.2058,1.19655,1.24864,1.17314,1.03634,2.63549,2.3814,2.13109,2.0073,1.92317,1.8426,1.77955,1.72268,1.68032,1.63753,1.59672,1.56074,1.52884,1.49687,1.46392,1.43498,1.41423,1.39826,1.36155,1.34444,1.32524,1.2983
Mode(µm),0.964662,1.03663,1.59634,1.03663,0.964662,3.27812,2.45824,2.45824,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,1.71544,1.71544,1.71544,1.71544,1.71544,1.71544,1.59634,1.71544,1.48551
Geo. Std. Dev.,1.50436,1.50766,1.58406,1.54003,1.40408,1.79588,1.77165,1.71249,1.68291,1.65826,1.64127,1.6231,1.60976,1.59891,1.59267,1.58593,1.58458,1.58577,1.56839,1.55876,1.55956,1.54734,1.55944,1.53265,1.53682,1.54021,1.52106
Total Conc.(mg/m³),0.000695443,0.000320626,0.000144975,6.54874e-005,2.8e-005,0.503861,1.10142,0.820148,0.674359,0.583631,0.506879,0.44901,0.400763,0.363821,0.328589,0.297009,0.269783,0.246344,0.226571,0.207193,0.189824,0.176633,0.163188,0.14878,0.13771,0.127535,0.11772
