Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220705\VL_CU_APS_CADR_20220705_SCAN2.A21
Sample Time,155
Density,1
Stokes Correction,off
Lower Channel Bound,0.486968
Upper Channel Bound,20.5353
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1.715,1.38427e-005,6.1523e-006,1.53808e-006,3.84519e-006,0,0.010545,0.0310115,0.0291119,0.027723,0.0258266,0.0241909,0.022539,0.0210347,0.0200173,0.0186615,0.0174295,0.0163213,0.0152185,0.0141341,0.0132028,0.0124277,0.0115002,0.0108634,0.0100144,0.00931689,0.00874319
1.843,1.71779e-005,1.24063e-005,6.6803e-006,0,0,0.0109461,0.0314709,0.0298104,0.0278387,0.0262564,0.0242228,0.0224315,0.0210382,0.0193528,0.0183174,0.0166635,0.015734,0.0146986,0.013603,0.0126153,0.0115922,0.0109328,0.0102457,0.00929897,0.00865767,0.00810129
1.981,1.06584e-005,9.4741e-006,2.36852e-006,0,1.18426e-006,0.0124975,0.0354367,0.0330551,0.0307932,0.0285135,0.026325,0.02441,0.0226928,0.0206334,0.0194172,0.0177343,0.0164316,0.0151822,0.0138428,0.0130091,0.0117135,0.011138,0.0100461,0.00930119,0.00836326,0.00785876
2.129,2.35135e-005,4.40879e-006,1.4696e-006,1.4696e-006,2.93919e-006,0.0140302,0.0397849,0.0370074,0.0341255,0.0310878,0.0287908,0.0259927,0.0237942,0.021872,0.0201981,0.0184537,0.0170238,0.0157276,0.0142419,0.0129853,0.011723,0.0109852,0.00984776,0.00882345,0.00839433,0.00744644
2.288,7.2947e-006,1.64131e-005,0,5.47103e-006,1.82368e-006,0.0145438,0.0409817,0.0374054,0.034473,0.0313691,0.0284384,0.0256555,0.0233376,0.0209467,0.018751,0.0174489,0.0157383,0.0142174,0.0129791,0.0117481,0.0108655,0.00985879,0.00881747,0.00781992,0.00737495,0.00668924
2.458,6.78921e-006,4.52614e-006,0,0,0,0.0148095,0.0418419,0.0376326,0.0344145,0.0305741,0.0278855,0.0252807,0.0224383,0.0201526,0.0178669,0.0161764,0.0146602,0.0129945,0.0113991,0.0104146,0.00934647,0.00839372,0.0076107,0.00675073,0.0059745,0.00541326
2.642,2.80833e-006,1.12333e-005,0,2.80833e-006,0,0.0153616,0.0439953,0.0385527,0.0346772,0.0310039,0.0272267,0.0248677,0.021318,0.0192707,0.0169005,0.0148224,0.0133339,0.011736,0.00990497,0.00876198,0.00796442,0.00682143,0.00615585,0.00521506,0.00480786,0.00422092
2.839,0,0,0,0,0,0.0156475,0.0430846,0.0372194,0.0337379,0.0291726,0.0262034,0.0224118,0.0189442,0.0170589,0.0146821,0.0123577,0.0111484,0.0097544,0.00809556,0.00698734,0.00635657,0.00554457,0.00447469,0.00415059,0.00342572,0.00292388
3.051,0,0,0,0,0,0.0147599,0.0406211,0.0358424,0.0310335,0.0264926,0.0231497,0.0199668,0.0169957,0.0141761,0.0124895,0.0104872,0.009099,0.00745132,0.00629664,0.00537983,0.00445868,0.00387053,0.00320454,0.00287587,0.00240881,0.00190283
3.278,1.07332e-005,0,0,0,0,0.0141624,0.040142,0.03433,0.0285985,0.0247453,0.0209082,0.0182571,0.0144576,0.01281,0.0106258,0.0087529,0.00709999,0.00595154,0.00488359,0.00411617,0.00369758,0.00319312,0.00236666,0.00194807,0.00162071,0.00144361
3.523,0,0,0,0,0,0.0147643,0.0383459,0.0335044,0.0281301,0.023555,0.0202918,0.0160563,0.0130661,0.0105155,0.00893052,0.00738549,0.00614681,0.00503465,0.00415559,0.00373603,0.00279037,0.00223096,0.00207779,0.00135856,0.00141183,0.00104556
3.786,0,0,0,0,0,0.0132309,0.0346846,0.0285609,0.0245197,0.0195447,0.0159994,0.0129416,0.0106277,0.00868561,0.00739641,0.00580969,0.00513203,0.00418166,0.00318996,0.0027437,0.00237181,0.00209083,0.00168588,0.00105781,0.000999961,0.000727245
4.068,0,0,0,1.02553e-005,0,0.0122653,0.0335963,0.0261817,0.0214541,0.017916,0.0139985,0.0109834,0.00879904,0.00744534,0.0052302,0.00410211,0.00354833,0.00294327,0.00253306,0.00208182,0.00187672,0.00146651,0.00103578,0.000933231,0.00054353,0.00069736
4.371,0,0,0,1.27262e-005,0,0.0111736,0.0304665,0.0232889,0.0187075,0.0145587,0.0111863,0.0081702,0.00621037,0.00575223,0.00435235,0.0032579,0.00273613,0.00201074,0.00167985,0.00138715,0.001069,0.000852653,0.000661761,0.000572678,0.000585404,0.00033088
4.698,0,0,0,0,0,0.0108494,0.0287895,0.0203406,0.0163767,0.0117969,0.00900166,0.00677493,0.00499039,0.0037428,0.00328482,0.00262154,0.00170558,0.00134235,0.00129498,0.000947543,0.000568526,0.000584318,0.00066328,0.000315848,0.000205301,0.000126339
5.048,0,0,0,0,0,0.00930875,0.0263585,0.0188723,0.0141297,0.0107786,0.00764297,0.00617317,0.00413504,0.00286122,0.00237128,0.00162658,0.00131302,0.00105826,0.000725103,0.000548726,0.000489934,0.000509532,0.000254766,0.000293961,0.000176376,9.79868e-005
5.425,0,0,0,0,0,0.00919262,0.0242948,0.0180691,0.0122325,0.00863328,0.00554476,0.00418289,0.00333172,0.00226168,0.00141051,0.00119164,0.0010214,0.000656616,0.000364787,0.000389106,0.000340468,0.000316148,0.000145915,0.000121596,0.000170234,0.000218872
5.829,0,0,0,0,0,0.00938552,0.02197,0.0153005,0.010321,0.00727302,0.00431553,0.00331964,0.00202196,0.00184089,0.00120714,0.00120714,0.000875177,0.000724284,0.000724284,0.00021125,0.000241428,0.000120714,0.000150893,0.00021125,0.000181071,0.000120714
6.264,0,0,0,0,0,0.00797677,0.0210093,0.0121711,0.00880067,0.00629154,0.00340792,0.00254658,0.00254658,0.00153544,0.00101114,0.00108604,0.000524295,0.000486845,0.000337047,0.000374496,0.000224698,0.000187248,0.000187248,0.000149799,3.74496e-005,7.48993e-005
6.732,0,0,0,0,0,0.00669207,0.0161725,0.0104564,0.00664559,0.00450785,0.00325309,0.00232363,0.00158007,0.000882981,0.00116182,0.000650618,0.000325309,0.000232363,9.29454e-005,0.000139418,0.000139418,0.000139418,9.29454e-005,0,0,0
7.234,0,0,0,0,0,0.00692037,0.0158015,0.00836211,0.00501726,0.00357552,0.00288349,0.00155708,0.00103805,0.000403688,0.000346018,0.000346018,0.000461358,0,0.000115339,0.000115339,0,0,5.76697e-005,5.76697e-005,5.76697e-005,0
7.774,0,0,0,0,0,0.00529577,0.0117366,0.00679863,0.00364979,0.00257632,0.00143129,0.00114503,0.000500952,0.000214694,0.000500952,7.15645e-005,0,0,7.15645e-005,0,7.15645e-005,0,0,0,0,0
8.354,0,0,0,0,0,0.00346348,0.0087031,0.00550604,0.0024866,0.00213137,0.00133211,0.000976878,0.000532843,0.000355228,8.88071e-005,8.88071e-005,0,8.88071e-005,0,0,0.000266421,0,0,8.88071e-005,0,0
8.977,0,0,0,0,0,0.00187347,0.00661225,0.0027551,0.0026449,0.000881633,0.000661225,0.000771429,0.000330612,0.000551021,0,0,0.000110204,0,0,0,0,0,0,0,0,0
9.647,0,0,0,0,0,0.00191459,0.00451296,0.0031454,0.000547026,0.000820539,0.000136756,0.000136756,0.000547026,0.000136756,0,0,0,0.000136756,0,0,0,0,0,0,0,0
10.37,0,0,0,0,0,0.00135765,0.00186677,0.00135765,0.00169706,0.000339412,0.000169706,0,0.000169706,0.000169706,0.000169706,0.000169706,0,0,0.000169706,0,0,0,0,0,0,0
11.14,0,0,0,0,0,0.00147416,0.00252714,0.000631785,0.00147416,0,0.000210595,0.000631785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.97,0,0,0,0,0,0.000261335,0.00104534,0,0,0.00052267,0.00052267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.86,0,0,0,0,0,0.000648601,0.000324301,0,0,0,0,0,0,0,0,0,0.000324301,0,0,0,0,0,0,0,0,0
13.82,0,0,0,0,0,0.000402437,0.00160975,0.000402437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.86,0,0,0,0,0,0.000998798,0.000998798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.96,0,0,0,0,0,0.000619723,0.00123945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Event 1,404,238,127,80,60,87376,252259,246754,238758,230839,224673,217581,211816,204521,198498,192973,186114,181690,175857,171345,166791,163789,158461,154584,148839,144619
Event 3,0,0,0,0,0,9271,49752,45275,40915,37032,33871,30946,28046,25702,23085,21443,19373,17953,16394,15178,13739,13951,12848,11658,10835,9793
Event 4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead Time,7,3,2,1,0,2314,6744,6437,6115,5803,5542,5253,5015,4779,4555,4357,4151,3982,3795,3628,3468,3495,3351,3215,3068,2941
Inlet Pressure,828.2,827.3,827,828.5,827.3,828.2,827.9,827.6,828.2,828.2,827.9,827.3,827.3,827.9,827,826.7,827.3,827.9,827.9,826.7,827.3,828.2,827,826.7,827.6,828.8
Total Flow,4.97,4.97,4.97,4.97,4.96,4.96,4.97,4.97,4.96,4.97,4.97,4.97,4.97,4.97,4.96,4.97,4.96,4.96,4.97,4.97,4.96,4.96,4.97,4.96,4.97,4.96
Sheath Flow,3.99,3.99,3.98,3.99,3.97,3.97,3.99,3.97,3.97,3.97,3.99,4,3.98,3.99,4,3.99,3.98,3.95,3.99,3.98,3.98,3.98,3.99,3.98,3.99,3.96
Analog Input Voltage 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analog Input Voltage 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digital Input Level 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digital Input Level 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digital Input Level 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laser Power,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Laser Current,41.6,41.6,41.6,41.6,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8
Sheath Pump Voltage,2.729,2.72,2.711,2.715,2.714,2.727,2.727,2.72,2.726,2.733,2.729,2.711,2.714,2.748,2.71,2.704,2.716,2.714,2.726,2.711,2.724,2.718,2.711,2.716,2.715,2.746
Total Pump Voltage,2.872,2.874,2.871,2.868,2.871,2.874,2.874,2.872,2.874,2.87,2.871,2.875,2.871,2.871,2.874,2.871,2.874,2.871,2.873,2.872,2.87,2.869,2.874,2.871,2.871,2.874
Box Temperature,30.2,30.3,30.6,30.5,30.6,30.7,30.5,30.6,30.7,30.7,30.7,30.7,30.7,30.7,30.8,30.7,30.8,30.8,30.9,31.1,31.2,31.2,31.1,31.1,31.2,31.2
Avalanch Photo Diode Temperature,26.6,26.6,26.6,26.6,26.6,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27.5,27.5,27.5,27.5,27.5,27.5
Avalanch Photo Diode Voltage,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,231,231,231,231,231
Status Flags,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000
Median(µm),1.27489,1.37172,1.11145,2.08326,1.13579,2.84697,2.74681,2.53599,2.39911,2.28276,2.18374,2.10737,2.02345,1.96184,1.90252,1.8473,1.8046,1.75775,1.715,1.68271,1.65093,1.61587,1.57949,1.54339,1.51847,1.49177
Mean(µm),1.437,1.50252,1.19957,2.41323,1.2774,3.43124,3.28147,2.95477,2.77014,2.60895,2.46794,2.36883,2.26129,2.17543,2.10148,2.03589,1.98957,1.92039,1.87468,1.82811,1.79965,1.75218,1.7124,1.67543,1.64479,1.61312
Geo. Mean(µm),1.31469,1.37443,1.12829,1.96126,1.18084,2.82659,2.7258,2.49758,2.35799,2.23826,2.13201,2.05379,1.97135,1.90812,1.85153,1.7987,1.75914,1.71014,1.67057,1.63668,1.61006,1.57248,1.53977,1.5089,1.48617,1.46151
Mode(µm),2.12875,2.28757,1.84342,4.37144,2.12875,2.83874,2.64165,2.64165,2.64165,2.28757,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,1.71544,1.71544,1.71544,1.71544,1.71544,1.71544,1.71544
Geo. Std. Dev.,1.52197,1.53789,1.42068,1.95385,1.48146,1.87779,1.85306,1.80052,1.77369,1.7481,1.7236,1.70955,1.69149,1.67263,1.6582,1.64767,1.64027,1.62179,1.61636,1.60329,1.60152,1.59449,1.58621,1.57869,1.56934,1.55985
Total Conc.(mg/m³),0.000287532,0.000162136,6.42723e-005,6.53152e-005,2.71129e-005,0.333378,0.911498,0.770453,0.673574,0.59083,0.521865,0.46549,0.41444,0.375171,0.340406,0.308914,0.28391,0.259437,0.236989,0.218882,0.202947,0.189577,0.175079,0.1616,0.150648,0.140572
