Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220706\VL_CU_APS_backgroundAvery_SCAN1.A21
Sample Time,155
Density,1
Stokes Correction,off
Lower Channel Bound,0.486968
Upper Channel Bound,20.5353
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
6.732,0,0,0,0,0,0.00873686,0.0122223,0.00436843,0.00176596,0.0010224,0.000464727,0.000278836,0.000278836,0.000139418,0.000139418,0.000185891,0.000278836,9.29454e-005,4.64727e-005,4.64727e-005,9.29454e-005,0.000139418,0,0,4.64727e-005,0,4.64727e-005
7.234,0,0,5.76697e-005,0,0,0.00790075,0.0106112,0.00426756,0.00236446,0.000980385,0.000288349,0.000288349,0.000288349,5.76697e-005,0,0.000115339,0.000115339,5.76697e-005,0,0.000115339,5.76697e-005,5.76697e-005,5.76697e-005,0.000115339,0,0,0
7.774,0,0,0,0,0,0.00593985,0.00687019,0.00207537,0.00128816,0.000286258,0.000500952,7.15645e-005,0.000214694,0.000143129,7.15645e-005,7.15645e-005,7.15645e-005,7.15645e-005,0,0,0,7.15645e-005,0,0,0,0,0
8.354,0,0,0,0,0,0.00319706,0.00479558,0.00159853,0.000799264,0,8.88071e-005,0.000177614,0.000266421,0,0,0,8.88071e-005,8.88071e-005,8.88071e-005,0,0,0,0,8.88071e-005,0,0,0
8.977,0,0,0,0,0,0.0026449,0.00308571,0.00110204,0.000330612,0.000110204,0,0.000110204,0.000110204,0.000110204,0,0.000110204,0,0,0.000110204,0,0,0,0,0,0,0,0
9.647,0,0,0,0,0,0.00123081,0.00355567,0.000683782,0.000136756,0,0.000273513,0.000136756,0,0.000136756,0.000136756,0,0,0,0.000136756,0,0,0,0,0,0,0,0
10.37,0,0,0,0,0,0.00101824,0.00186677,0.000678825,0.000509119,0.000169706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.14,0,0,0,0,0,0.00042119,0.00210595,0.00042119,0,0,0.000210595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.97,0,0,0,0,0,0.000784005,0.000261335,0.00052267,0.000261335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.86,0,0,0,0,0,0.000648601,0.0016215,0,0,0,0,0,0,0.000324301,0.000324301,0,0,0,0,0,0,0,0,0,0,0,0
13.82,0,0,0,0,0,0,0.000402437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.86,0,0,0,0,0,0.000499399,0.000998798,0.000499399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.96,0,0,0,0,0,0.000619723,0.000619723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.43,0,0,0,0,0,0.000954328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.81,0,0,0,0,0,0,0,0,0,0,0.00118426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Event 1,219,108,56,27,27,122922,326710,295307,267570,246396,229814,215124,202565,193813,184143,176273,166322,161220,155416,149587,144172,139053,134337,130272,125765,120517,116706
Event 3,0,0,0,0,0,14913,65490,49530,39264,32743,28248,24038,21018,18794,16806,14946,13194,12117,10887,9787,8840,8070,7498,6646,6171,5591,4928
Event 4,0,0,0,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dead Time,1,0,0,0,0,3089,7835,6754,6014,5473,5046,4677,4369,4116,3882,3667,3453,3292,3114,2972,2829,2690,2570,2459,2345,2225,2125
Inlet Pressure,829.9,829.1,829.1,829.1,830.2,829.9,829.6,829.9,829.6,829.9,828.8,828.8,830.2,829.1,829.3,828.8,829.3,829.1,829.9,828.5,829.3,829.1,829.3,828.5,829.6,829.6,829.3
Total Flow,4.97,4.97,4.96,4.96,4.97,4.97,4.96,4.97,4.97,4.97,4.97,4.97,4.96,4.96,4.97,4.96,4.97,4.96,4.96,4.96,4.96,4.96,4.96,4.97,4.97,4.97,4.96
Sheath Flow,3.98,4,3.98,3.96,3.96,3.96,3.98,3.96,3.96,3.97,3.96,3.97,3.95,3.96,3.98,3.97,3.98,3.97,3.96,3.98,3.97,3.99,3.97,3.99,3.98,3.97,3.97
Analog Input Voltage 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analog Input Voltage 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digital Input Level 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digital Input Level 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digital Input Level 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laser Power,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Laser Current,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,42,42,42,41.9,42,42,42,42,42,42,42,42,42,42,42,42,42
Sheath Pump Voltage,2.756,2.748,2.755,2.746,2.761,2.764,2.752,2.771,2.757,2.752,2.742,2.747,2.762,2.744,2.744,2.74,2.745,2.743,2.756,2.746,2.746,2.743,2.75,2.737,2.754,2.743,2.741
Total Pump Voltage,2.868,2.873,2.87,2.872,2.864,2.867,2.868,2.867,2.871,2.867,2.87,2.869,2.864,2.869,2.869,2.87,2.872,2.871,2.863,2.871,2.866,2.867,2.87,2.873,2.869,2.864,2.866
Box Temperature,31.6,31.7,31.7,31.7,31.7,31.8,31.7,31.8,31.8,31.8,31.8,31.7,31.7,31.8,31.8,31.9,31.9,31.9,31.8,31.9,31.9,31.9,31.9,31.9,32,32,32.3
Avalanch Photo Diode Temperature,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
Avalanch Photo Diode Voltage,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
Status Flags,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000,0000 0000 0000 0000
Median(µm),2.09033,1.81214,7.1706,2.95532,1.00567,3.16221,2.82265,2.54163,2.37279,2.24402,2.1448,2.06367,1.98235,1.91546,1.84825,1.77974,1.72711,1.67558,1.62731,1.58064,1.54781,1.50809,1.46701,1.43397,1.40078,1.37734,1.3533
Mean(µm),2.52739,1.83974,6.06277,2.08363,0.963609,3.51921,3.16491,2.79093,2.564,2.39017,2.32772,2.17486,2.0893,2.02076,1.95899,1.87844,1.82695,1.76968,1.72971,1.67608,1.64057,1.61079,1.56666,1.54516,1.50069,1.47801,1.45592
Geo. Mean(µm),2.09312,1.62939,5.24215,1.75278,0.930388,2.98007,2.68436,2.40708,2.23605,2.10728,2.02368,1.93135,1.85847,1.79715,1.74321,1.68287,1.63817,1.59216,1.55377,1.51367,1.48351,1.45478,1.4204,1.39831,1.36615,1.34757,1.32803
Mode(µm),5.04807,3.05053,7.23394,3.05053,1.2864,3.27812,3.27812,3.05053,2.45824,2.45824,2.45824,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,2.12875,1.98096,2.12875,1.71544,1.71544,1.71544,1.59634
Geo. Std. Dev.,1.88839,1.67779,1.92668,1.88097,1.3115,1.81255,1.80244,1.75219,1.71681,1.68348,1.69546,1.65483,1.64538,1.63865,1.63317,1.61613,1.61004,1.59813,1.59676,1.58275,1.57699,1.57624,1.56466,1.5649,1.54911,1.54352,1.53997
Total Conc.(mg/m³),9.1678e-005,3.11344e-005,7.41197e-005,8.44221e-006,1.56322e-006,0.448579,0.920943,0.675098,0.540961,0.453696,0.386772,0.337107,0.29517,0.261396,0.233699,0.208083,0.187236,0.169498,0.153013,0.139358,0.127872,0.116985,0.106719,0.0991704,0.0907213,0.0845865,0.078264
