Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220707\VL_CU_SMPS_CADR_Oransi_SCAN1.S82,
AIM Version,10.3.1.0
Classifier Model,3082       ,Classifier S/N,3082021905001   ,Classifier Firmware Version,2.60
Neutralizer Model,3088,Neutralizer S/N,3088011906004
Impactor (cm),0.071,Impactor S/N,7100764
DMA Model,3081,DMA S/N,3081A1903007
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3750,Detector S/N,3750190603,Nano Enhancer , None
Detector Sample Flow (L/min),1.00,Detector Inlet Flow (L/min),1.00
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),25.40
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Units,Concentration (DW)
Weight,Mass
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
736.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Scan Time (s),155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
Retrace Time (s),4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Scan Resolution (Hz),50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Scans Per Sample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sheath Flow (L/min),3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
Aerosol Flow (L/min),0.867,0.868,0.868,0.868,0.869,0.869,0.869,0.870,0.870,0.871,0.871,0.870,0.871,0.871,0.872,0.872,0.872,0.872,0.873,0.872,0.872,0.872,0.872,0.873,0.873,0.873
Bypass Flow (L/min),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Low Voltage (V),10.35,10.35,10.34,10.34,10.34,10.34,10.34,10.33,10.33,10.33,10.33,10.33,10.33,10.33,10.33,10.33,10.33,10.32,10.32,10.32,10.32,10.32,10.32,10.32,10.32,10.32
High Voltage (V),9711.34,9714.82,9716.20,9717.94,9721.41,9722.79,9724.52,9727.98,9727.63,9729.36,9730.74,9730.74,9732.82,9734.19,9734.19,9735.57,9735.57,9737.29,9739.02,9738.66,9739.02,9740.74,9740.74,9742.46,9742.11,9743.83
Lower Size (nm), 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4
Upper Size (nm),749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9
Density (g/cm³),1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
td + 0.5 (s),1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54
tf (s),6.42,6.42,6.42,6.42,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41
D50 (nm),567.1,566.9,566.9,567.0,566.7,566.7,566.8,566.5,566.5,566.2,566.2,566.6,566.3,566.3,565.9,566.0,566.0,566.0,565.7,566.1,566.1,566.1,566.1,565.8,565.8,565.8
Neutralizer Status,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
Median (nm),208.552,190.297,193.976,194.272,191.016,368.453,335.161,318.106,315.704,315.017,304.036,303.694,299.688,289.319,284.838,283.770,262.615,283.994,263.980,251.177,210.709,241.840,205.974,173.345,193.977,220.574
Mean (nm),240.591,193.912,200.787,207.239,190.423,366.100,332.220,317.778,315.153,313.926,303.906,303.367,299.842,298.495,280.103,296.212,258.030,284.996,291.992,279.822,232.461,306.068,257.990,186.994,224.315,227.970
Geo. Mean (nm),209.673,178.387,184.605,189.881,178.035,344.136,299.479,282.883,280.783,279.852,271.043,269.727,266.845,263.478,247.363,262.393,231.688,252.674,257.847,246.396,207.933,255.423,222.122,171.455,197.438,207.715
Mode (nm),495.807,224.679,224.679,299.614,187.688,445.079,445.079,371.803,414.178,399.542,321.968,333.762,310.590,385.423,414.178,445.079,414.178,513.970,495.807,495.807,414.178,572.549,445.079,321.968,399.542,371.803
Geo. Std. Dev.,1.702,1.536,1.544,1.559,1.481,1.459,1.653,1.704,1.701,1.698,1.693,1.703,1.698,1.723,1.720,1.704,1.654,1.691,1.706,1.694,1.630,1.850,1.760,1.536,1.680,1.573
Total Conc. (µg/m³),5.633534e-001,2.406478e-001,1.449987e-001,9.128124e-002,6.101402e-002,4.735592e+001,1.064706e+002,5.542790e+001,2.640159e+001,1.289732e+001,6.117585e+000,2.939546e+000,1.482331e+000,7.176620e-001,3.441161e-001,2.242334e-001,1.132462e-001,9.485722e-002,7.108182e-002,5.183176e-002,3.612266e-002,4.246689e-002,2.993278e-002,2.106205e-002,2.449887e-002,2.734219e-002
Title,,,,,,,,,,,,,,,,,,,,,,,,,,
User Name,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab
Sample ID,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument ID,,,,,,,,,,,,,,,,,,,,,,,,,,
Lab ID,,,,,,,,,,,,,,,,,,,,,,,,,,
Leak Test and Leakage Rate,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Errors,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan
Comment,,,,,,,,,,,,,,,,,,,,,,,,,,
